"","ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","full.address","latitude","longitude"
"1610","NY3007","Washington Sq.","(after hours) at 3rd St.","675 Broadway","Greenwich Village","NY","(RT),(G),(R)","Restaurant","Google Verified Location",1969,"675 Broadway, Greenwich Village, NY",40.7325184,-73.9912731
"1611","CA7024","Vieux Carre","Hwy 116","","Guerneyville","CA","","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1968,", Guerneyville, CA",NA,NA
"1612","CA7025","Vieux Carre","Hwy 116","","Guerneyville","CA","","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1969,", Guerneyville, CA",NA,NA
"1613","S561","Alpine","","800 N. Federal Hwy","Hallandale","FL","(G)","Bars/Clubs","Google Verified Location",1969,"800 N. Federal Hwy, Hallandale, FL",25.9940654,-80.1427
"1614","S562","Alpine","","800 N. Federal Hwy.","Hallandale","FL","(G)","Bars/Clubs","Google Verified Location",1970,"800 N. Federal Hwy., Hallandale, FL",25.9940654,-80.1427
"1615","S1998","Cork Room","","","Hallandale","FL","(G)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1968,", Hallandale, FL",25.9812025,-80.148379
"1616","S2000","Cork Room","","","Hallandale","FL","(G)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1969,", Hallandale, FL",25.9812025,-80.148379
"1617","S5229","Our Place","","Hwy. 1","Hallandale","FL","(G)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1970,"Hwy. 1, Hallandale, FL",25.985729,-80.148502
"1618","S7717","Yellow Bird","(may have closed). Inquire locally","","Hallandale","FL","(YC),(*)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1970,", Hallandale, FL",25.9812025,-80.148379
"1619","IN501","Fayette Health Spa Baths","","532 Fayette St.","Hammond","IN","","Baths","Google Verified Location",1970,"532 Fayette St., Hammond, IN",41.6165686666667,-87.5168226666667
"1620","PA003","Clock ","","400 N 2nd St. ","Harrisburg","PA","(*)","Bars/Clubs","Google Verified Location",1965,"400 N 2nd St. , Harrisburg, PA",40.262513,-76.8863583
"1621","PA004","Warner Hotel Bar","","Market Sq.","Harrisburg","PA","","Bars/Clubs","Verified Location",1965,"Market Sq., Harrisburg, PA",40.2595696,-76.8814064897627
"1622","PA031","Clock ","","400 N 2nd St. ","Harrisburg","PA","(*)","Bars/Clubs","Google Verified Location",1966,"400 N 2nd St. , Harrisburg, PA",40.262513,-76.8863583
"1623","PA032","Warner Hotel bar","op. Market Square","","Harrisburg","PA","","Bars/Clubs","Verified Location",1966,", Harrisburg, PA",40.2663107,-76.8861122
"1624","PA058","Warner Hotel Bar","","Market Square","Harrisburg","PA","(M)","Bars/Clubs","Verified Location",1968,"Market Square, Harrisburg, PA",40.2595696,-76.8814064897627
"1625","PA085","Warner Hotel Bar","","Market Sq.","Harrisburg","PA","(M)","Bars/Clubs","Verified Location",1969,"Market Sq., Harrisburg, PA",40.2595696,-76.8814064897627
"1626","PA122","Warner Hotel Bar","","Market Sq.","Harrisburg","PA","(M)","Bars/Clubs","Verified Location",1970,"Market Sq., Harrisburg, PA",40.2595696,-76.8814064897627
"1627","CT001","Hofbrauhaus","","376 Asylum ","Hartford","CT","(M),(*)","Bars/Clubs","Google Verified Location",1965,"376 Asylum , Hartford, CT",41.7872185,-72.7135279
"1628","CT002","Peerless","","90 Main St. ","Hartford","CT","(*)","Bars/Clubs","Google Verified Location",1965,"90 Main St. , Hartford, CT",41.7209732,-72.8313132
"1629","CT008","The 1490 ","","1490 Congress St. ","Hartford","CT","","Bars/Clubs","Google Verified Location",1966,"1490 Congress St. , Hartford, CT",41.7580461,-72.6723084
"1630","CT010","Roaring 20's","","Church St.","Hartford","CT","(*)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1968,"Church St., Hartford, CT",41.7583725,-72.6726240981687
"1631","CT011","Trumbull Bar & Grill","(Maybe moving to Hotel Hartford on Church St.)","Trumbull & Church","Hartford","CT","(D),(*)","Bars/Clubs","Verified Location",1969,"Trumbull & Church, Hartford, CT",NA,NA
"1632","CT013","Club 1492 ","","1492 Columbus Rd.","Hartford","CT","(*),(YC)","Bars/Clubs","Google Verified Location",1970,"1492 Columbus Rd., Hartford, CT",NA,NA
"1633","CT014","Rockinghorse","","327 Asylum","Hartford","CT","","Bars/Clubs","Google Verified Location",1970,"327 Asylum, Hartford, CT",41.7717663,-72.7000248
"1634","CT056","Hofbrauhaus","","376 Asylum ","Hartford","CT","(M),(*)","Bars/Clubs","Google Verified Location",1966,"376 Asylum , Hartford, CT",41.7872185,-72.7135279
"1635","CT057","Peerless","","90 Main St. ","Hartford","CT","(*)","Bars/Clubs","Google Verified Location",1966,"90 Main St. , Hartford, CT",41.7209732,-72.8313132
"1636","CT062","Hofbrauhaus","","376 Asylum ","Hartford","CT","(M)","Bars/Clubs","Google Verified Location",1968,"376 Asylum , Hartford, CT",41.7872185,-72.7135279
"1637","CT063","Peerless","","90 Main St. ","Hartford","CT","","Bars/Clubs","Google Verified Location",1968,"90 Main St. , Hartford, CT",41.7209732,-72.8313132
"1638","CT064","The 1490 ","","1490 Congress St. ","Hartford","CT","","Bars/Clubs","Google Verified Location",1968,"1490 Congress St. , Hartford, CT",41.7580461,-72.6723084
"1639","CT072","Hofbrauhaus","","376 Asylum ","Hartford","CT","(M)","Bars/Clubs","Google Verified Location",1969,"376 Asylum , Hartford, CT",41.7872185,-72.7135279
"1640","CT073","Peerless","","90 Main St. ","Hartford","CT","","Bars/Clubs","Google Verified Location",1969,"90 Main St. , Hartford, CT",41.7209732,-72.8313132
"1641","CT074","The 1490 ","","1490 Congress St. ","Hartford","CT","","Bars/Clubs","Google Verified Location",1969,"1490 Congress St. , Hartford, CT",41.7580461,-72.6723084
"1642","CT080","Hofbrauhaus","","376 Asylum ","Hartford","CT","(M)","Bars/Clubs","Google Verified Location",1970,"376 Asylum , Hartford, CT",41.7872185,-72.7135279
"1643","CT081","Peerless","","90 Main St. ","Hartford","CT","","Bars/Clubs","Google Verified Location",1970,"90 Main St. , Hartford, CT",41.7209732,-72.8313132
"1644","CT082","Trumbull Bar & Grill","","Trumbull & Church","Hartford","CT","(D),(*)","Bars/Clubs","Verified Location",1970,"Trumbull & Church, Hartford, CT",NA,NA
"1645","S6821","Tap Room","","","Hattiesburg","MS","(M)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1965,", Hattiesburg, MS",31.3271189,-89.2903392
"1646","S6822","Tap Room","","","Hattiesburg","MS","(M)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1966,", Hattiesburg, MS",31.3271189,-89.2903392
"1647","S6823","Tap Room","","","Hattiesburg","MS","(M)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1968,", Hattiesburg, MS",31.3271189,-89.2903392
"1648","S6824","Tap Room","","","Hattiesburg","MS","(M)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1969,", Hattiesburg, MS",31.3271189,-89.2903392
"1649","S6825","Tap Room","","On Broadway","Hattiesburg","MS","(M)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1970,"On Broadway, Hattiesburg, MS",NA,NA
"1650","CA2284","El Capitan","","13825 S. Hawthorne","Hawthorne","CA","","Bars/Clubs","Google Verified Location",1970,"13825 S. Hawthorne, Hawthorne, CA",NA,NA
"1651","CA2286","El Capitan","","13825 S Hawthorne","Hawthorne","CA","","Bars/Clubs","Google Verified Location",1969,"13825 S Hawthorne, Hawthorne, CA",NA,NA
"1652","CA243","Aloha Club","","58 'A' St.","Hayward","CA","","Bars/Clubs","Verified Location",1970,"58 'A' St., Hayward, CA",37.6668339109531,-122.099634267141
"1653","CA244","Aloha Club ","","58 A St.","Hayward","CA","","Bars/Clubs","Google Verified Location",1969,"58 A St., Hayward, CA",37.6668339109531,-122.099634267141
"1654","CA245","Aloha Club ","","58 A St. ","Hayward","CA","","Bars/Clubs","Google Verified Location",1968,"58 A St. , Hayward, CA",37.6668339109531,-122.099634267141
"1655","MT021","Royal Room","","123 N. Last Chance Gulch","Helena","MT","(M)","Bars/Clubs","Google Verified Location",1970,"123 N. Last Chance Gulch, Helena, MT",46.5872528,-112.0393124
"1656","NY2837","Rene's Bar & Grill","","234 Main St.","Hempstead","NY","","Bars/Clubs","Google Verified Location",1970,"234 Main St., Hempstead, NY",40.7147875,-73.6273816
"1657","NY2967","Rene's Bar & Grill","","234 Main St.","Hempstead","NY","","Restaurant,Bars/Clubs","Google Verified Location",1969,"234 Main St., Hempstead, NY",40.7147875,-73.6273816
"1658","NY3076","McAnn's","","41 Station Plaza","Hempstead","NY","(M)","Bars/Clubs","Google Verified Location",1968,"41 Station Plaza, Hempstead, NY",40.7103104,-73.6245721
"1659","NY3077","Rene's Bar & Grill","","234 Main St.","Hempstead","NY","(*)","Bars/Clubs","Google Verified Location",1968,"234 Main St., Hempstead, NY",40.7147875,-73.6273816
"1660","NY3148","McAnn's","","41 Station Plaza","Hempstead","NY","(M)","Bars/Clubs","Google Verified Location",1966,"41 Station Plaza, Hempstead, NY",40.7103104,-73.6245721
"1661","NY3149","Rene's Bar & Grill","","234 Main St.","Hempstead","NY","(*)","Bars/Clubs","Google Verified Location",1966,"234 Main St., Hempstead, NY",40.7147875,-73.6273816
"1662","NY3206","McAnn's","","41 Station Plaza","Hempstead","NY","(M)","Bars/Clubs","Google Verified Location",1965,"41 Station Plaza, Hempstead, NY",40.7103104,-73.6245721
"1663","NY3207","Rene's Bar & Grill","","234 Main St.","Hempstead","NY","","Bars/Clubs","Google Verified Location",1965,"234 Main St., Hempstead, NY",40.7147875,-73.6273816
"1664","CA4582","Mermaid","","11 Pier Ave","Hermosa Beach","CA","(R),(M)","Restaurant","Google Verified Location",1970,"11 Pier Ave, Hermosa Beach, CA",33.86203,-118.401497428571
"1665","CA4583","Mermaid","","74 Pier Ave","Hermosa Beach","CA","(R),(M)","Restaurant","Google Verified Location",1968,"74 Pier Ave, Hermosa Beach, CA",33.8620519473684,-118.400454736842
"1666","CA4585","Mermaid ","","11 Pier Ave.","Hermosa Beach","CA","(M),(R)","Restaurant","Google Verified Location",1969,"11 Pier Ave., Hermosa Beach, CA",33.86203,-118.401497428571
"1667","CA5169","Paddeboard","","2 Pier Ave","Hermosa Beach","CA","(*)","Bars/Clubs","Google Verified Location",1965,"2 Pier Ave, Hermosa Beach, CA",33.861855,-118.401531
"1668","CA5170","Paddleboard","","2 Pier Ave.","Hermosa Beach","CA","","Bars/Clubs","Google Verified Location",1966,"2 Pier Ave., Hermosa Beach, CA",33.861855,-118.401531
"1669","CA6896","Tyke's","","4306 N. Figueroa","Highland Park ","CA","","Bars/Clubs","Google Verified Location",1970,"4306 N. Figueroa, Highland Park , CA",NA,NA
"1670","CA6905","Tyke's ","","4306 N Figueroa","Highland Park ","CA","","Bars/Clubs","Google Verified Location",1969,"4306 N Figueroa, Highland Park , CA",NA,NA
"1671","CA319","Annex West ","","7304 Melrose Ave.","Hollywood","CA","","Bars/Clubs","Google Verified Location",1969,"7304 Melrose Ave., Hollywood, CA",34.0826009,-118.3751791
"1672","CA334","Apollo Health Baths","","7016 Santa Monica Blvd.","Hollywood","CA","(P)","Baths","Google Verified Location",1969,"7016 Santa Monica Blvd., Hollywood, CA",34.0906196734694,-118.341896163265
"1673","CA1254","Carnival Room","","7746 Santa Monica Blvd.","Hollywood","CA","(*)","Bars/Clubs","Google Verified Location",1969,"7746 Santa Monica Blvd., Hollywood, CA",34.0907188,-118.3578116
"1674","CA1740","Corner Pocket ","","8800 W Sunset ","Hollywood","CA","(YC),(M),(*)","Bars/Clubs","Google Verified Location",1969,"8800 W Sunset , Hollywood, CA",NA,NA
"1675","CA1970","Davy Jones' Locker","","6550 Santa Monica Blvd.","Hollywood","CA","(S)","Bars/Clubs","Google Verified Location",1969,"6550 Santa Monica Blvd., Hollywood, CA",34.090643,-118.332201
"1676","CA2033","DePaul's ","","1729 N Ivar","Hollywood","CA","(PE),(R)","Restaurant","Google Verified Location",1969,"1729 N Ivar, Hollywood, CA",NA,NA
"1677","CA2345","Entre Nous","","747 No La Cienega","Hollywood","CA","(PE),(R)","Restaurant","Google Verified Location",1969,"747 No La Cienega, Hollywood, CA",NA,NA
"1678","CA2395","Falcon's Lair","","742 N Highland","Hollywood","CA","(*),(SM)","Bars/Clubs","Google Verified Location",1969,"742 N Highland, Hollywood, CA",NA,NA
"1679","CA2576","Four Star","","8857 Santa Monica Blvd","Hollywood","CA","(YC),(*)","Bars/Clubs","Google Verified Location",1969,"8857 Santa Monica Blvd, Hollywood, CA",34.0854465,-118.3837871
"1680","CA2670","Frolic Room","","6245 Hollywood Blvd","Hollywood","CA","(M)","Bars/Clubs","Google Verified Location",1969,"6245 Hollywood Blvd, Hollywood, CA",34.101708375,-118.32592196875
"1681","CA2789","Gaslight ","","1761 N. Cahuenga ","Hollywood","CA","","Bars/Clubs","Google Verified Location",1969,"1761 N. Cahuenga , Hollywood, CA",NA,NA
"1682","CA2797","Gauntlet ","","1210 N. Highland ","Hollywood","CA","(*),(SM)","Bars/Clubs","Google Verified Location",1969,"1210 N. Highland , Hollywood, CA",NA,NA
"1683","CA2819","Gemini Baths ","","5291 Fountain ","Hollywood","CA","","Bars/Clubs","Google Verified Location",1969,"5291 Fountain , Hollywood, CA",34.0951283333333,-118.305164777778
"1684","CA2907","Glenn's","","374 S La Cienega","Hollywood","CA","(*),(R)","Restaurant","Google Verified Location",1969,"374 S La Cienega, Hollywood, CA",NA,NA
"1685","CA3461","Hub","","7864 Santa Monica Blvd.","Hollywood","CA","(*)","Bars/Clubs","Google Verified Location",1969,"7864 Santa Monica Blvd., Hollywood, CA",34.09072736,-118.36086292
"1686","CA3660","Jaguar ","","7511 Santa Monica Blvd.","Hollywood","CA","(*)","Bars/Clubs","Google Verified Location",1969,"7511 Santa Monica Blvd., Hollywood, CA",34.0908426666667,-118.353009777778
"1687","CA4040","Le Tom Cat","","7994 Santa Monica Blvd ","Hollywood","CA","","Bars/Clubs","Google Verified Location",1969,"7994 Santa Monica Blvd , Hollywood, CA",34.09060195,-118.364595799428
"1688","CA4148","Lillian's ","","1149 N La Brea ","Hollywood","CA","(R)","Restaurant","Google Verified Location",1969,"1149 N La Brea , Hollywood, CA",NA,NA
"1689","CA4307","Lucky Stop","","6365 Yucca","Hollywood","CA","(M)","Bars/Clubs","Google Verified Location",1969,"6365 Yucca, Hollywood, CA",34.1040655872136,-118.328697213505
"1690","CA5635","Red Raven ","","7013 Melrose Ave","Hollywood","CA","","Bars/Clubs","Google Verified Location",1969,"7013 Melrose Ave, Hollywood, CA",34.0826009,-118.3751791
"1691","CA6035","Scott's Viking Room","","1737 McCadden Pl.","Hollywood","CA","(*),(PE)","Bars/Clubs","Google Verified Location",1969,"1737 McCadden Pl., Hollywood, CA",34.1021829387755,-118.337521204082
"1692","CA6104","Seventh Circle","","740 N Van Ness","Hollywood","CA","","Bars/Clubs","Google Verified Location",1969,"740 N Van Ness, Hollywood, CA",NA,NA
"1693","CA6291","Spotlight","","1527 N. Vine St.","Hollywood","CA","","Bars/Clubs","Google Verified Location",1969,"1527 N. Vine St., Hollywood, CA",NA,NA
"1694","CA6303","St. Genesius","","8795 Sunset Blvd","Hollywood","CA","(R)","Restaurant","Google Verified Location",1969,"8795 Sunset Blvd, Hollywood, CA",34.0908835575369,-118.383228416168
"1695","CA6334","Stampede ","","7832 Santa Monica","Hollywood","CA","(*),(YC)","Bars/Clubs","Google Verified Location",1969,"7832 Santa Monica, Hollywood, CA",NA,NA
"1696","CA6341","Star Room","","1211 N Vine St.","Hollywood","CA","","Bars/Clubs","Google Verified Location",1969,"1211 N Vine St., Hollywood, CA",NA,NA
"1697","CA6669","Tips","","3103 Beverly Blvd.","Hollywood","CA","","Bars/Clubs","Google Verified Location",1969,"3103 Beverly Blvd., Hollywood, CA",34.0768453,-118.380551
"1698","CA6759","Tradesman ","","7505 Melrose Ave.","Hollywood","CA","(*),(SM)","Bars/Clubs","Google Verified Location",1969,"7505 Melrose Ave., Hollywood, CA",34.0826009,-118.3751791
"1699","S7039","Top's Original Annex","","2027 Pembroke Rd","Hollywood","FL","(*)","Bars/Clubs","Google Verified Location",1968,"2027 Pembroke Rd, Hollywood, FL",25.9951784,-80.2050526
"1700","S7040","Top's Original Annex","","2027 Pembroke Rd","Hollywood","FL","","Bars/Clubs","Google Verified Location",1970,"2027 Pembroke Rd, Hollywood, FL",25.9951784,-80.2050526
"1701","S7044","Tops Original Annex","","2027 Pembroke Rd","Hollywood","FL","(*)","Bars/Clubs","Google Verified Location",1969,"2027 Pembroke Rd, Hollywood, FL",25.9951784,-80.2050526
"1702","S4737","Mollie's","","360 Central Ave","Hot Springs","AR","(R),(M)","Restaurant","Google Verified Location",1966,"360 Central Ave, Hot Springs, AR",34.5144759953435,-93.0538613973698
"1703","S4738","Mollie's","","360 Central Ave","Hot Springs","AR","(R),(M)","Restaurant","Google Verified Location",1968,"360 Central Ave, Hot Springs, AR",34.5144759953435,-93.0538613973698
"1704","S4739","Mollie's","","360 Central Ave","Hot Springs","AR","(R),(M)","Restaurant","Google Verified Location",1969,"360 Central Ave, Hot Springs, AR",34.5144759953435,-93.0538613973698
"1705","S4740","Mollie's","","360 Central Ave.","Hot Springs","AR","(R),(M)","Restaurant","Google Verified Location",1970,"360 Central Ave., Hot Springs, AR",34.5144759953435,-93.0538613973698
"1706","S5392","Peacock Lounge","","220 Central Ave","Hot Springs","AR","","Bars/Clubs","Google Verified Location",1966,"220 Central Ave, Hot Springs, AR",34.5171230721311,-93.0541168467144
