"","ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","cruisy"
"2492","3616","Lesbian & Gay Community Services Center ","620-7310 meeting location for many gay groups organizations in NYC area","208 W. 13th St","New York","NY",NA,"Info Lines & Services",NA,1990,"FALSE"
"2493","3617","M.A.N ","535-3914 gay men's group for social nudism","496A Hudson #133, 10014","New York","NY",NA,"Info Lines & Services",NA,1990,"FALSE"
"2494","3618","Men of All Colors Together ","at Lesbian/Gay Community Center 2456366 mtgs Fri 7:45pm call for various sub-groups",NA,"New York","NY",NA,"Info Lines & Services","checked",1990,"FALSE"
"2495","3619","New York Wrestling Club","477-4227 national member org for wrestlers & fans","59 W. 10th St","New York","NY",NA,"Info Lines & Services",NA,1990,"FALSE"
"2496","3620","Open Quest Institute","(800)992-9239 24 hour Crisis Hotline",NA,"New York","NY",NA,"Info Lines & Services","checked",1990,"FALSE"
"2497","3621","Queer Theatre","at Lesbian/Gay Community Center 1st 3rd Mon 8pm",NA,"New York","NY",NA,"Info Lines & Services","checked",1990,"FALSE"
"2498","3622","Sundance Outdoor Adventure ","at Lesbian/Gay Community Center 598-4726 monthy mtg",NA,"New York","NY",NA,"Info Lines & Services","checked",1990,"FALSE"
"2499","3623","Chelsea Mews Guest House","255-9174 8 rooms some priv baths","344 W. 15th St,","New York","NY","(IGTA)","Accommodations",NA,1990,"FALSE"
"2500","3624","Chelsea Pines Inn","929-1023 12 rooms shared baths","317 W. 14th St","New York","NY","(MW),(IGTA)","Accommodations",NA,1990,"FALSE"
"2501","3625","Colonial House Inn","243-9669 18 rooms shared baths","318 W. 22nd St.","New York","NY","(*)","Accommodations",NA,1990,"FALSE"
"2502","3626","Incentra Village Guest House","206-0007 B&B","32 8th Ave ","New York","NY","(B&B),(*),(MW)","Accommodations",NA,1990,"FALSE"
"2503","3627","Badlands ","741-9236 cruisy ","388 West St","New York","NY","(*),(LV)","Bars,Cruising Areas",NA,1990,"TRUE"
"2504","3628","The Bar","674-9714","68 2nd Ave","New York","NY","(NH)","Bars",NA,1990,"FALSE"
"2505","3629","Barbary Coast ","675-0385 8am-4am","64 7th Ave","New York","NY","(NH)","Bars",NA,1990,"FALSE"
"2506","3630","Boots & Saddle","929-9684 8am-4am","76 Christopher St","New York","NY","(L),(LV)","Bars",NA,1990,"FALSE"
"2507","3631","Boy Bar","674-7959 'punky' Thur-Sat 8pm-4am clsd Sun-Wed","15 1/2 St. Marks Pl. ","New York","NY","(*),(YC),(V)","Bars",NA,1990,"FALSE"
"2508","3632","The Break","627-0072 cruise bar patio 2pm-4am","232 8th Ave","New York","NY","(*),(V)","Bars",NA,1990,"TRUE"
"2509","3633","Caroline's","(at Pier 17) 233-4900 cabaret & comedy club","89 South St","New York","NY","(MX)","Bars",NA,1990,"FALSE"
"2510","3634","Chelsea Transfer ","929-7183 4pm-4am","131 8th Ave.","New York","NY","(MX),(MW)","Bars",NA,1990,"FALSE"
"2511","3635","Duplex","255-5438 cabaret/piano bar 4pm-4am daily","55 Grove St","New York","NY","(*),(MX),(MW),(E)","Bars",NA,1990,"FALSE"
"2512","3636","Eagle's Nest","(at 21st) 691-8451 cruisy 10pm-4am","142 11th Ave","New York","NY","(*),(L),(LV),(V)","Bars,Cruising Areas",NA,1990,"TRUE"
"2513","3637","Eighty Eights","924-0088 piano bar cabaret 4pm-4am","228 W. 10th St","New York","NY","(MX),(MW),(E),(F)","Bars",NA,1990,"FALSE"
"2514","3638","Julius","929-9672","159 W. 10th St","New York","NY","(*)","Bars",NA,1990,"FALSE"
"2515","3639","Keller's","243-1907 noon-4am ","384 West St","New York","NY","(D),(B)","Bars",NA,1990,"FALSE"
"2516","3640","King Tut's Wah Wah Hut","254-7772 eclectoc 4pm-4am","112 Ave A","New York","NY","(MX),(MW),(NH)","Bars",NA,1990,"FALSE"
"2517","3641","Mars","691-6262 gay Sun & Tues 9pm-4am 4 floors cover charge Thur-Sun","28-30 10th Ave","New York","NY","(*),(MX),(D),(E),(YC)","Bars",NA,1990,"FALSE"
"2518","3642","Monster","924-3557 disco downstairs/piano bar upstairs","80 Grove St","New York","NY","(*),(D)","Bars",NA,1990,"FALSE"
"2519","3643","Ninth Circle ","243-9204 noon-4am","139 W. 10th St","New York","NY","(*),(NH),(YC)","Bars",NA,1990,"FALSE"
"2520","3644","One Potato","691-6260 noon-4am","518 Hudson St","New York","NY","(*),(F)","Bars",NA,1990,"FALSE"
"2521","3645","Private Eyes","206-7770 best video bar (preppies) ","12 W. 21st St","New York","NY","(*),(MW),(D),(V)","Bars",NA,1990,"FALSE"
"2522","3646","Pyramid","420-1590 eclectic ","101 Ave 'A' ","New York","NY","(MX),(D),(S)","Bars",NA,1990,"FALSE"
"2523","3647","Rawhide ","242-9332 8am-4am","212 8th Ave","New York","NY","(*),(CW),(LV)","Bars",NA,1990,"FALSE"
"2524","3648","Sneakers","242-9830 noon-4am","392 West St","New York","NY","(NH)","Bars",NA,1990,"FALSE"
"2525","3649","Spike Bar","243-9688 Sun Brunch ","120 11th Ave","New York","NY","(*),(LV),(L)","Bars",NA,1990,"FALSE"
"2526","3650","Tracks","627-2333","531 W. 19th St","New York","NY","(*),(MX),(D),(YC)","Bars",NA,1990,"FALSE"
"2527","3651","Tunnel Bar"," cruisy Thurs night fun 777-9232 ","116 1st Ave","New York","NY","(*),(NH),(YC)","Bars,Cruising Areas",NA,1990,"TRUE"
"2528","3652","Two Potato","255-0286 multi-racial clientele ","143 Christopher St","New York","NY","(D)","Bars",NA,1990,"FALSE"
"2529","3653","Ty's","741-9641","114 Christopher St","New York","NY","(*),(LV),(L)","Bars",NA,1990,"FALSE"
"2530","3654","Uncle Charlie's","255-8787 great video very preppie","56 Greenwich Ave","New York","NY","(*),(D),(YC)","Bars",NA,1990,"FALSE"
"2531","3655","The World","477-8677 Tues night 'rock 'n roll fag bar' 10am-4am Tues-Sun clsd Mon","254 E. 2nd St","New York","NY","(*),(MW),(D),(YC)","Bars",NA,1990,"FALSE"
"2532","3656","Black Sheep","242-1010 Sun brunch ","344 W. 11th St","New York","NY","(*)","Restaurants & Cafes",NA,1990,"FALSE"
"2533","3657","CJ Blanda's","206-7880 Italian noon-midnight","209 7th Ave","New York","NY",NA,"Restaurants & Cafes",NA,1990,"FALSE"
"2534","3658","Christopher's","255-1660 Sun brunch","115 Christopher St","New York","NY",NA,"Restaurants & Cafes",NA,1990,"FALSE"
"2535","3659","Clyde's ","929-6646 noon-4am","340 Bleeker St","New York","NY","(*)","Restaurants & Cafes",NA,1990,"FALSE"
"2536","3660","David's Potbelly ","243-9614 ","98 Christopher St","New York","NY","(MX)","Restaurants & Cafes",NA,1990,"FALSE"
"2537","3661","Empire Diner","243-2736","210 10th Ave","New York","NY","(MX),(MW)","Restaurants & Cafes",NA,1990,"FALSE"
"2538","3662","Fedora's","242-9691 Italian cuisine","239 W. 4th St","New York","NY","(MX),(MW)","Restaurants & Cafes",NA,1990,"FALSE"
"2539","3663","Five Oaks","243-8885 piano bar ","49 Grove St","New York","NY","(*),(MW),(E)","Restaurants & Cafes",NA,1990,"FALSE"
"2540","3664","Fourteen Christopher","620-9594 5pm-11pm","14 Christopher","New York","NY","(MX)","Restaurants & Cafes",NA,1990,"FALSE"
"2541","3665","Marie's Crisis ","243-9323 piano bar","59 Grove St. ","New York","NY","(*),(MW),(E)","Restaurants & Cafes",NA,1990,"FALSE"
"2542","3666","Nightbird ","254-4747 6pm-6am","92 Second Ave","New York","NY","(MX),(YC)","Restaurants & Cafes",NA,1990,"FALSE"
"2543","3667","Pennyfeathers ","242-9567","95-7th Ave South ","New York","NY",NA,"Restaurants & Cafes",NA,1990,"FALSE"
"2544","3668","Sazeraz House","989-0313 creole food 11:30am-12:30am","533 Hudson","New York","NY","(MX)","Restaurants & Cafes",NA,1990,"FALSE"
"2545","3669","Chelsea Gym","255-1150 interesting steam room","267 W. 17th St","New York","NY",NA,"Gyms/Health Clubs",NA,1990,"FALSE"
"2546","3670","Wall Street Sauna ","233-8900 M-Th 11am-8pm Fri til midnight Sat noon-midnight Sun til 7pm","1 Maiden Lane 11th fl","New York","NY","(*)","Gyms/Health Clubs",NA,1990,"FALSE"
"2547","3671","A Different Light","989-4850 gay/lsbian bookstore 11am-9pm daily ","548 Hudson St","New York","NY",NA,"Book Stores/Retail Shops",NA,1990,"FALSE"
"2548","3672","All American Boy ","242-0078 men's clothing","131 Christopher St","New York","NY",NA,"Book Stores/Retail Shops",NA,1990,"FALSE"
"2549","3673","Alternate Card & Gift Shop","645-8966 ","85 Christopher St","New York","NY",NA,"Book Stores/Retail Shops",NA,1990,"FALSE"
"2550","3674","Loft","691-2334 clothing etc. 11am-midnight","89 Christopher St","New York","NY",NA,"Book Stores/Retail Shops",NA,1990,"FALSE"
"2551","3675","Oscar Wilde Memorial Bookshop","255-8097 gay/lesbian bookstore noon-7:30pm","15 Christopher St","New York","NY",NA,"Book Stores/Retail Shops",NA,1990,"FALSE"
"2552","3676","Three Lives Book Store","741-2069 Mon-Sat 11am-9pm Sun 1pm-7pm","154 W. 10th St","New York","NY","(MW)","Book Stores/Retail Shops",NA,1990,"FALSE"
"2553","3677","Wendell's Cards & Books","675-0877 7am-11pm","302 W. 12th St","New York","NY",NA,"Book Stores/Retail Shops",NA,1990,"FALSE"
"2554","3678","Sailing Affairs","228-5755 sailing vacations","4040 E 11th St","New York","NY","(IGTA)","Travel/Tour Operators",NA,1990,"FALSE"
"2555","3679","Congregation Beth Simchat Torah","929-9498 Fri 8:30pm","57 Bethune St","New York","NY",NA,"Religious Institutions",NA,1990,"FALSE"
"2556","3680","Dignity ","(718)377-6146 Sat 8pm 2nd Sun 6pm at Lesb/Gay Comm Ctr","PO Box 1554, FDR Station, 10050 ","New York","NY",NA,"Religious Institutions","checked",1990,"FALSE"
"2557","3681","Integrity NYC","(St. Luke in the Fields Church) (718) 720-3054 Thurs 7:30pm","487 Hudson St","New York","NY",NA,"Religious Institutions",NA,1990,"FALSE"
"2558","3682","MCC","242-1212 worship Sun 7pm offices at Lesb/Gay Ctr","135 W 4th St","New York","NY","(MCC)","Religious Institutions",NA,1990,"FALSE"
"2559","3683","Quaker Friends for Lesb/Gay Concerns","(Meeting House) (718)979-8406 worship 2nd Sun 7pm","221 E. 15th St","New York","NY",NA,"Religious Institutions",NA,1990,"FALSE"
"2560","3684","Bijou Cinema ","505-7320","100 3rd Ave","New York","NY",NA,"Erotica/Adult Groups",NA,1990,"FALSE"
"2561","3685","Christopher St. Book Shop","24 hrs","500 Hudson St","New York","NY",NA,"Erotica/Adult Groups",NA,1990,"FALSE"
"2562","3686","Eros Cinema ","221-2450 live shows peeps","732 8th Ave","New York","NY",NA,"Erotica/Adult Groups",NA,1990,"FALSE"
"2563","3687","Gay Treasures","255-5756 gay memorabilia video","546 Hudson ","New York","NY",NA,"Erotica/Adult Groups",NA,1990,"FALSE"
"2564","3688","J's ","242-9292 J/O club","675 Hudson ","New York","NY",NA,"Erotica/Adult Groups",NA,1990,"FALSE"
"2565","3689","Leather Man","243-5339 leather goods","111 Christopher St","New York","NY",NA,"Erotica/Adult Groups",NA,1990,"FALSE"
"2566","3690","Noose","807-1789 leather shop 11am-8pm clsd Mon","261 W. 19th St ","New York","NY",NA,"Erotica/Adult Groups",NA,1990,"FALSE"
"2567","3691","Pleasure Chest","242-2158 leather, clothes, toy, etc. noon-midnight daily ","156 7th Ave South","New York","NY",NA,"Erotica/Adult Groups",NA,1990,"FALSE"
"2568","3692","Underground ","924-0644 leather goods toys etc.","390 West St","New York","NY",NA,"Erotica/Adult Groups",NA,1990,"FALSE"
"2569","3693","Open Quest Institute ","(800)992-9239 24 hour Crisis Hotline",NA,"New York","NY",NA,"Info Lines & Services","checked",1990,"FALSE"
"2570","3694","Omni Park Central ","247-8000 restaurant on premises",NA,"New York","NY","(*),(MX),(F)","Accommodations","checked",1990,"FALSE"
"2571","3695","Ballroom","244-3005 good cabaret","253 W. 28th St","New York","NY","(*),(MW),(F)","Bars",NA,1990,"FALSE"
"2572","3696","Bogart's ","688-8534 4pm-4am","320 E. 59th St","New York","NY",NA,"Bars",NA,1990,"FALSE"
"2573","3697","Cat's","221-7559 9am-4am","730 8th Ave","New York","NY","(NH)","Bars",NA,1990,"FALSE"
"2574","3698","Don't Tell Mama","757-0788 good cabaret 4pm-4am","343 W 46th St","New York","NY","(*),(MX),(E),(YC)","Bars",NA,1990,"FALSE"
"2575","3699","G.H. Club","223-9752 piano bar","353 E. 53rd St","New York","NY","(P),(OC),(E)","Bars",NA,1990,"FALSE"
"2576","3700","Johnny's Pub","355-8714 noon-4am","123 E. 47th St","New York","NY","(MW),(NH),(F)","Bars",NA,1990,"FALSE"
"2577","3701","Red Zone","582-2222 10pm-6am gay Sun only","440 W. 54th St","New York","NY","(*),(MW),(D),(AH)","Bars",NA,1990,"FALSE"
"2578","3702","Regent East","355-9465 piano bar","204 E 58th St","New York","NY","(NH),(E)","Bars",NA,1990,"FALSE"
"2579","3703","Rounds","593-0807","303 E. 53rd St","New York","NY","(*),(P),(H),(E),(F)","Bars",NA,1990,"FALSE"
"2580","3704","Sally's Hideaway","221-9152 transvestites ","264 W. 43rd St","New York","NY","(S)","Bars",NA,1990,"FALSE"
"2581","3705","South Dakota","684-8376 3pm-4am","405 3rd Ave","New York","NY","(NH),(CW)","Bars",NA,1990,"FALSE"
"2582","3706","Star Sapphire","688-4710 Asian clientele ","400 E 59th St","New York","NY","(D),(NH)","Bars",NA,1990,"FALSE"
"2583","3707","Town & Country ","307-1503","656 9th Ave","New York","NY","(NH)","Bars",NA,1990,"FALSE"
"2584","3708","Trix","664-8101","234 W. 50th St","New York","NY","(NH),(LV)","Bars",NA,1990,"FALSE"
"2585","3709","Tunnel ","244-6444 Wed-Sat 18yrs old to enter 21 to drink 9pm-4am","220 12th Ave","New York","NY","(*),(MX),(D),(YC)","Bars",NA,1990,"FALSE"
"2586","3710","Twenty Nine Palms ","686-8299 ","129 Lexington ","New York","NY","(NH)","Bars",NA,1990,"FALSE"
"2587","3711","Bonampak ","838-1433 Mexican food","235 E 53rd St","New York","NY",NA,"Restaurants & Cafes",NA,1990,"FALSE"
"2588","3712","Cafe Un Duex Trois","354-4148 great bistro","123 W, 44th St","New York","NY",NA,"Restaurants & Cafes",NA,1990,"FALSE"
"2589","3713","Company ","532-5222 bar & restaurant ","365 3rd Ave","New York","NY","(*)","Restaurants & Cafes",NA,1990,"FALSE"
"2590","3714","La Stanza","355-3787 Italian food","953 1st Ave","New York","NY","(MX),(MW)","Restaurants & Cafes",NA,1990,"FALSE"
"2591","3715","Screening Room Bar & Restaurant ","at Red Zone Bar 582-2222",NA,"New York","NY",NA,"Restaurants & Cafes","checked",1990,"FALSE"
"2592","3716","East Side Club ","753-2222 24hrs spa ","227 E. 56th St 6th fl","New York","NY","(*),(PC)","Gyms/Health Clubs",NA,1990,"FALSE"
"2593","3717","Islander's Club Travel Company","633-8898/(800)TIC-CLLUB tours cruises tickets","322 E. 34th St","New York","NY","(IGTA)","Travel/Tour Operators",NA,1990,"TRUE"
"2594","3718","Eros I Cinema ","221-2450","732 8th Ave","New York","NY",NA,"Erotica/Adult Groups",NA,1990,"FALSE"
"2595","3719","Gaiety Burlesk ","221-8868 live shows","201 W. 46th St","New York","NY",NA,"Erotica/Adult Groups",NA,1990,"FALSE"
"2596","3720","Pleasure Chest","371-4465","302 E. 52nd St","New York","NY",NA,"Erotica/Adult Groups",NA,1990,"FALSE"
"2597","3721","Ricky's Place","827-0736","210 W. 42nd St","New York","NY",NA,"Erotica/Adult Groups",NA,1990,"FALSE"
"2598","3722","Show Palace","944-7867 live shows male shop downstairs","672 8th Ave","New York","NY","(*)","Erotica/Adult Groups",NA,1990,"FALSE"
"2599","3723","Grand Central Station",NA,NA,"New York","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1990,"TRUE"
"2600","3724","Penn Station",NA,NA,"New York","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1990,"TRUE"
"2601","3725","Port Authority Bldg",NA,NA,"New York","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1990,"TRUE"
"2602","3726","Open Quest Institute ","(800)992-9239 24 Hour Crisis Hotline",NA,"New York","NY",NA,"Info Lines & Services","checked",1990,"FALSE"
"2603","3727","Bike Shop West","874-9014 ","230 W. 75th St","New York","NY","(NH)","Bars",NA,1990,"FALSE"
"2604","3728","Brandy's","650-1944 piano bar","235 E. 84th St","New York","NY","(MX),(E)","Bars",NA,1990,"FALSE"
"2605","3729","Candle Bar","874-9155 2pm-4am","309 Amsterdam ","New York","NY","(*),(LV)","Bars",NA,1990,"FALSE"
"2606","3730","Chaps","427-8300 4pm-4am","1558 3rd Ave","New York","NY","(NH),(LV)","Bars",NA,1990,"FALSE"
"2607","3731","Jason's","874-8091 ","23 W. 73rd St","New York","NY","(MX),(NH),(S)","Bars",NA,1990,"FALSE"
"2608","3732","North by Northwest","787-9256 SunT-dance 2pm-4am","215 W. 76th St","New York","NY","(NH)","Bars",NA,1990,"FALSE"
"2609","3733","The Works","799-7365 2pm-4am ","428 Columbus ","New York","NY","(*),(V),(YC)","Bars",NA,1990,"FALSE"
"2610","3734","Fulton's Cafe","580-0004 11am-2am","2061 Broadway ","New York","NY","(MX),(MW)","Bars",NA,1990,"FALSE"
"2611","3735","Pacos Odysseys","874-8963","215 W 88th St #PH 'W'","New York","NY","(IGTA)","Travel/Tour Operators",NA,1990,"FALSE"
"2612","3736","Circle of More Light (PLGC)","(West Park Presb Church) 866-3580 Presbyterian outreach wkly 6:30pm Wed","Amsterdam Ave/86th St ","New York","NY",NA,"Religious Institutions","checked",1990,"FALSE"
"2613","3737","Maranatha ","(Riverside Church)","490 Riverside Dr","New York","NY",NA,"Religious Institutions",NA,1990,"FALSE"
"2614","3738","Les Hommes Book Shop",NA,"217 W. 80th St.","New York","NY",NA,"Erotica/Adult Groups",NA,1990,"FALSE"
"2615","3739","3rd Ave, from 53rd to 70th St",NA,NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1990,"TRUE"
"2616","3740","Central Park-Bethesda Fountain & the Rambles (W. side btwn 72nd & 96th)",NA,NA,"New York","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1990,"TRUE"
"2617","3741","Columbia University Schermerhorn Bldg",NA,NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1990,"TRUE"
"2618","3742","Riverside Park-W side btwn 72nd & 78th St",NA,NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1990,"TRUE"
"2619","3743","Van Cortland Park ",NA,NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1990,"TRUE"
"2620","3744","Open Quest Institute ","(800) 992-9239 24 hr Crisis Hotline",NA,"Brooklyn","NY",NA,"Info Lines & Services","checked",1990,"FALSE"
"2621","3745","Spectrum ","238-8213 9:30pm4am Wed-Sun","802 64th St","Brooklyn","NY","(*),(MW),(D),(S),(E)","Bars",NA,1990,"FALSE"
"2622","3746","Community Book Stores","743-3075 general books with gay section 10am-9pm Mon-Fri","143 7th Ave","Brooklyn","NY","(MX)","Book Stores/Retail Shops",NA,1990,"FALSE"
"2623","3747","Deville Travel Service","680-2700","7725 3rd Ave","Brooklyn","NY","(IGTA)","Travel/Tour Operators",NA,1990,"FALSE"
"2624","3748","J. Bette Travel ","748-7782","6824 8th Ave","Brooklyn","NY","(IGTA)","Travel/Tour Operators",NA,1990,"FALSE"
"2625","3749","Me Again Tours","852-2327","2670 E. 18th St 1R","Brooklyn","NY","(IGTA)","Travel/Tour Operators",NA,1990,"FALSE"
"2626","3750","Reservations Worlds","934-3126/(800)221-6574","2118 Ave X ","Brooklyn","NY","(IGTA)","Travel/Tour Operators",NA,1990,"FALSE"
"2627","3751","MCC Brooklyn","596-0191","85 S. Oxford St","Brooklyn","NY","(MCC)","Religious Institutions",NA,1990,"FALSE"
"2628","3752","Brooklyn's 'Promenade' just off Montague St",NA,NA,"Brooklyn","NY","Cruisy Area","Cruising Areas","checked",1990,"TRUE"
"2629","3753","Canarsie Pier-Exit 13 Belt Pkwy Exit 13 Belt Pkwy","(by car by night)",NA,"Brooklyn","NY","Cruisy Area","Cruising Areas","checked",1990,"TRUE"
"2630","3754","Shore Rd. from 95th St, to 3rd Ave",NA,NA,"Brooklyn","NY","Cruisy Area","Cruising Areas","checked",1990,"TRUE"
"2631","3755","Open Quest Institute","(800)992-9239 24 hour Crisis Hotline",NA,"New York","NY",NA,"Info Lines & Services","checked",1990,"FALSE"
"2632","3756","Billy the Kid","429-8249 8am-4am Mon-Sat noon-4am Sun","76-07 Roosevelt Ave., Jackson Heights","New York","NY","(LV),(D)","Bars",NA,1990,"FALSE"
"2633","3757","Breadstix","263-0300 ","113-24 Queens Blvd, Forest Hills","New York","NY","(V),(NH)","Bars",NA,1990,"FALSE"
"2634","3758","Hatfields ","261-8484","126-10 Queens Blvd, Kew Gardens","New York","NY","(MW),(D),(S)","Bars",NA,1990,"FALSE"
"2635","3759","La Caretta",NA,"78-11 Roosevelt, Jackson Heights","New York","NY","(MW),(D),(S)","Bars",NA,1990,"FALSE"
"2636","3760","Love Boat","latin","77-02 Broadway, Elmhurst","New York","NY","(NH),(S)","Bars",NA,1990,"FALSE"
"2637","3761","Magic Touch","429-8605 Latin night Wed","73-13 37th Ave, Jackson Heights","New York","NY","(*),(D),(S)","Bars",NA,1990,"FALSE"
"2638","3762","Studio 88","424-9391","86-30 Roosevelt Ave., Jackson Heights","New York","NY",NA,"Bars",NA,1990,"FALSE"
"2639","3763","Northern Men's Sauna ","Flushing 359-9817","3365 Farringting St","New York","NY","(PC)","Gyms/Health Clubs",NA,1990,"FALSE"
"2640","3764","Elysian Fields Booksellers","424-2789 mail order send $2.00 for catalog","80-50 Baxter Ave #339 Elmhurst ","New York","NY",NA,"Book Stores/Retail Shops",NA,1990,"FALSE"
"2641","3765","Dignity","779-3567/565-2171 Mass 55:30pm 1st & 3rd Sun call for location","PO Box 1060 Woodside 11377, ","New York","NY",NA,"Religious Institutions","checked",1990,"FALSE"
"2642","3766","Adult Fair Theatre","429-0040 all amle theatre",NA,"New York","NY",NA,"Erotica/Adult Groups","checked",1990,"FALSE"
"2643","3767","Cunningham Park-Union Tpke",NA,NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1990,"TRUE"
"2644","3768","Flushing Meadows Park- site of the worlds fair near globe",NA,NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1990,"TRUE"
