ID2,title,description,streetaddress,city,state,amenityfeatures,type,unclear_address,unclear type or question,notes,Year,Last Modified
2013,Supply House,(Leather boutique at Texas Drilling Co.) ,,Atlanta,GA,(*),"Business,Erotic Shop",checked,,,1986,6/7/2022 12:22pm
2014,Texas Drilling Co. ,"(Some W, SM) (WE*) ",1026-B N . Highland ,Atlanta,GA,"(N),(W),(SM),(WE),(*)",Bars/Clubs,,,,1986,6/7/2022 2:26pm
2015,The Bar on Peachstreet,(Lunches) ,1018 Peachtree St. N.E.,Atlanta,GA,"(YC),(*)","Restaurant,Bars/Clubs",,,,1986,2/23/2022 1:47pm
2016,Toolulah's ,(WE*) ,3041 Piedmont,Atlanta,GA,"(R),(WE),(L),(*)",Restaurant,,,,1986,6/7/2022 2:26pm
2017,Trader Tom's ,"(Clothes, etc.) ",882 Peacchtree St. N.E.,Atlanta,GA,,Business,,,,1986,2/23/2022 1:48pm
2018,Trips Unlimited Travel ,,1004 Virginia Ave.,Atlanta,GA,,Travel Service,,,,1986,2/23/2022 1:48pm
2019,Weekends ,(Twinkies) (Disco) (Thu.-Sun. only*) (Very M) ,1022 Peachtree St. N.E.,Atlanta,GA,"(D),(M),(*)",Bars/Clubs,,,,1986,6/7/2022 2:26pm
2020,Weekends Warehouse ,(Disco) ,2329 Cheshire Bridge Rd.,Atlanta,GA,"(YC),(D),(*)",Bars/Clubs,,,,1986,2/23/2022 1:50pm
2021,Atlanta Airport,T-Room nr. baggage claim,,Atlanta,GA,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 2:21pm
2022,Cabbage Town ,nr. Grant Park (Chicken) ,,Atlanta,GA,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,2/23/2022 2:21pm
2023,Chattahoochee Park ,nature trails ,,Atlanta,GA,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 2:21pm
2024,Cypress St. ,"('The Strip '), an alley betw. Peachtree &
W . Peachtree from 6th to 8th",,Atlanta,GA,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 2:21pm
2025,Georgia Tech,Skiles Bldg. 1st floor T-Room,,Atlanta,GA,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 2:21pm
2026,Lenox Square Mall,,,Atlanta,GA,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 2:21pm
2027,Midtown ,,,Atlanta,GA,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 2:21pm
2028,Peachtree Center Shopping Gallrey,800 Peachtree N.E. T-Rooms,,Atlanta,GA,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 2:21pm
2029,Piedmont Park ,nature trails & botanical gardens,,Atlanta,GA,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,2/23/2022 2:21pm
2030,Rich's,Shannon Mall T-Rooms,,Atlanta,GA,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 2:21pm
2031,Broad St. News,(Books) ,1254 Broad St.,Augusta,GA,,Book Store,,,,1986,2/23/2022 2:23pm
2032,Private Eye,(Disco) (May be opening soon) ,,Augusta,GA,(D),Bars/Clubs,checked,,,1986,2/23/2022 2:23pm
2033,Reflections ,(Disco) ,1632 Walton Way,Augusta,GA,"(D),(*)",Bars/Clubs,,,,1986,2/23/2022 2:23pm
2034,Doc's Gym,(Health club) ,5477 Riversdale Rd.,College Park ,GA,(M),Gym,,,,1986,2/23/2022 2:24pm
2035,Curiosity Pub,"(Upstairs M - Some Military, * Hustlers downstairs) ","1302 13th St,",Columbus,GA,"(M),(*)",Bars/Clubs,,,,1986,2/23/2022 2:25pm
2036,Deep Purple,(Some B) ,1307 1st Ave.,Columbus,GA,(B),Bars/Clubs,,,,1986,2/23/2022 2:26pm
2037,Foxes Cinema,(Cruisy) (Good late) ,3009 Victory Dr.,Columbus,GA,(M),"Theatre,Cruising Areas",,,,1986,6/7/2022 1:26pm
2038,Las Flores ,(Disco) ,5 13th St.,Columbus,GA,"(YC),(D),(S)",Bars/Clubs,,,,1986,2/23/2022 2:27pm
2039,Callaway Gardens ,& showers at Robin Lake Beach (Summers) 30 mi. N.,,Columbus,GA,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 2:28pm
2040,Peachtree Mall,(Sat.) ,,Columbus,GA,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 2:29pm
2041,Roadside Park ,nr. Ft. Benning on Lumpkin Rd.,,Columbus,GA,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,2/23/2022 2:29pm
2042,Trailways Bus Depot,(Hustlers),,Columbus,GA,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 2:29pm
2043,Howard Johnson's ,,2566 Riverside ,Macon,GA,"(M),(R),(C),(AH)",Restaurant,,,,1986,2/23/2022 2:29pm
2044,Manor Court Book Store,(Warner Robbins) ,112 Manor Ct. ,Macon,GA,,Book Store,,,,1986,2/23/2022 2:30pm
2045,Pegasus ,(Disco) (Some L) ,410 Cotton ,Macon,GA,"(YC),(D),(L),(*)",Bars/Clubs,,,,1986,2/23/2022 2:30pm
2046,69th St. Disco,(Pool) ,2210 Barnes Rd.,Macon,GA,(D),Bars/Clubs,,,,1986,2/23/2022 2:32pm
2047,Book stores ,in Warner Robbins,,Macon,GA,Cruisy Area,"Cruising Areas,Book Store",checked,,,1986,6/7/2022 2:11pm
2048,'Rest Stop' ,by Macon bypass on I-75 N.,,Macon,GA,Cruisy Area,Cruising Areas,checked,,,1986,6/7/2022 2:11pm
2049,Fountain ,(Some L) ,221 E. Bay St. ,Savannah,GA,(L),Bars/Clubs,,,,1986,6/7/2022 1:35pm
2050,Friends ,(Some W) ,102 E. Broad St. ,Savannah,GA,"(W),(D)",Bars/Clubs,,,at Broughton,1986,2/23/2022 2:36pm
2051,Kitten's Korner,(Best late Sun. nights) ,,Savannah,GA,,Bars/Clubs,checked,,(Savannah Beach) ,1986,2/23/2022 2:36pm
2052,Planters Tavern Bar,(Downstairs at Pink House) ,23 Abercorn St.,Savannah,GA,"(M),(PE),(OC),(E)",Bars/Clubs,,,,1986,2/23/2022 2:37pm
2053,Who's Who,(Disco) ,217 E. Bay,Savannah,GA,"(D),(P),(*)",Bars/Clubs,,,,1986,2/23/2022 2:37pm
2054,Bull St. Squares,By foot or car,,Savannah,GA,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 2:38pm
2055,Savannah Beach ,(Summers) ,,Savannah,GA,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 2:38pm
2056,Mr. B's,"(Some YC, L) (Disco) ",1702 E. Park Ave.,Valdosta ,GA,"(YC),(L),(D)",Bars/Clubs,,,,1986,2/23/2022 2:40pm
2057,Harbor Lite,"(Mon. only until about midnight, when cruisy Cruise Ship SS Oceanic Independence is in port*) just off Hwy. 19",11 Silva St.,Hilo,HI,(*),"Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:31pm
2058,Laulima,(Organic) (Days only) ,160 Kilauea ,Hilo,HI,"(M),(R)",Restaurant,,,,1986,2/23/2022 2:44pm
2059,Hilo Courthouse ,Lawn in front,,Hilo,HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:39pm
2060,Hilo Lagoon Quality Inn,2nd floor T-Room ,,Hilo,HI,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,2/23/2022 4:39pm
2061,J.C. Penney T-Room,,,Hilo,HI,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,2/23/2022 4:40pm
2062,Kai Koo Mall ,Downstairs T-Room,,Hilo,HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:40pm
2063,Public Library ,Downstairs T-Room,,Hilo,HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:40pm
2064,U. of H. ,Hilo Art Bldg. T-Room,,Hilo,HI,"Cruisy Area,(YC)",Cruising Areas,checked,,,1986,2/23/2022 4:40pm
2065,Do Jiggy ,,1506 S. King St. ,"Honolulu, Oahu",HI,"(PT),(*)",Bars/Clubs,,,,1986,2/23/2022 4:41pm
2066,Loraine's ,('Drags') ,110 N. Hotel St. ,"Honolulu, Oahu",HI,"(M),(WE),(S)",Bars/Clubs,,,,1986,2/23/2022 4:41pm
2067,M.C.C.,,2500 Pali Hwy.,"Honolulu, Oahu",HI,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
2068,Tahiti Bar,,1128 Smith St. ,"Honolulu, Oahu",HI,"(M),(E),(S)",Bars/Clubs,,,,1986,2/23/2022 4:42pm
2069,U. of H. ,George Hall,,"Honolulu, Oahu",HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:44pm
2070,U. of H. ,Kuikendall Hall (1st floor) ,,"Honolulu, Oahu",HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:44pm
2071,"Risque Theatre, ",(Balcony),32 N. Hotel St.,"Honolulu, Oahu",HI,Cruisy Area,"Cruising Areas,Theatre",checked,,,1986,6/7/2022 2:16pm
2072,Thomas Square,"opp. Art Academy, King St.",,"Honolulu, Oahu",HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:44pm
2073,Office ,(Firestone Ctr.) ,,Kailua-Kona,HI,(M),Bars/Clubs,checked,,Mamaloahoa Hwy. at Palani,1986,6/7/2022 2:20pm
2074,'BA' beach,5 mi. S. of airport,,Kailua-Kona,HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:48pm
2075,Dorian's Restaurant ,,,Kailua-Kona,HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:48pm
2076,Kahaluu Beach Park,T-Room,,Kailua-Kona,HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:48pm
2077,Old Kona Airport State Pk.,(Nights) ,,Kailua-Kona,HI,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,2/23/2022 4:48pm
2078,World Square Liquors ,Alii Dr.,,Kailua-Kona,HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:48pm
2079,Kailua Beach Park,,,"Kailua, Oahu",HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:48pm
2080,Secret Beach Plantation,(Spa) ('BA' beach) (808) 828-1606,"P.O. Box 776, 96754",Kilauea-Maui,HI,"(H),(P),(BA),(*)",Hotel,checked,,,1986,6/13/2022 9:34am
2081,Hamburger Mary's,(Bar) ,608 Front St.,"Lahaina, Maui",HI,"(R),(D),(*)","Restaurant,Bars/Clubs",,,,1986,2/23/2022 4:50pm
2082,Blue Max ,,,"Lahaina, Maui",HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:51pm
2083,Kimo's,,,"Lahaina, Maui",HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:51pm
2084,Alex's Hole in the Wall,,,"Lahaina, Maui",HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:51pm
2085,Front St.,along Beach Walk,,"Lahaina, Maui",HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:51pm
2086,Hitch-hikers,along Main Hwy.,,"Lahaina, Maui",HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:51pm
2087,Tawaii-Tai ,(H & bar) ,2956 Aukele St.,Lihue-Kauai,HI,"(M),(H)",Bars/Clubs,,,,1986,2/23/2022 4:53pm
2088,Makena 'BA' Beach,,,"Makena, Maui",HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:54pm
2089,Club Jetty ,T-Room (Late) ,,"Nawiliwili, Kauai",HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:55pm
2090,Kauai Surf Hotel ,beach,,"Nawiliwili, Kauai",HI,Cruisy Area,"Cruising Areas,Hotel",checked,,,1986,6/7/2022 2:00pm
2091,Poipu Beach,Rt. 50 to 570; follow to beach,,"Poipu, Kauai",HI,Cruisy Area,Cruising Areas,checked,,,1986,2/23/2022 4:56pm
2092,Adult Book Store,,2122 Kalakaua,"Waikiki Beach, Oahu",HI,(M),"Book Store,Erotic Shop",,,,1986,6/7/2022 12:51pm
2093,Adult Book Store,,2162 Kalakaua,"Waikiki Beach, Oahu",HI,(M),"Book Store,Erotic Shop",,,,1986,6/7/2022 12:51pm
2094,Ambassador Hotel ,,2040 Kuhio,"Waikiki Beach, Oahu",HI,"(M),(H)",Hotel,,,,1986,2/23/2022 4:57pm
2095,Balcony Bar,(Upstairs) ,1920 Ala Moana,"Waikiki Beach, Oahu",HI,"(PT),(OC),(*)",Bars/Clubs,,,,1986,2/23/2022 4:58pm
2096,Bob's Bulletin ,(Publication) (808) 926-7075,"P.O. Box 89164, 96830","Waikiki Beach, Oahu",HI,,Publication,checked,,,1986,2/23/2022 4:59pm
2097,Cafe Guccinni ,,2139 Kuhio Ave. ,"Waikiki Beach, Oahu",HI,"(M),(R)",Restaurant,,,,1986,2/23/2022 4:59pm
2098,Dirty Mary's,"(Patio betw. Hamburger Mary's & Hula's ( Some SM, W)",2109 Kuhio,"Waikiki Beach, Oahu",HI,"(*),(SM),(W),(D),Cruisy Area",Bars/Clubs,checked,,,1986,6/7/2022 2:12pm
2099,80% Straight ,(Erotica) (2nd floor) ,2131 Kuhio ,"Waikiki Beach, Oahu",HI,(*),Erotic Shop,,,,1986,2/26/2022 4:25pm
2100,Gay Info Line,(808) 926-2910,,"Waikiki Beach, Oahu",HI,,Hotline,checked,,,1986,2/26/2022 4:38pm
2101,Gayzette ,(Publication) ,"P.O. Box 754, Hono. 96808","Waikiki Beach, Oahu",HI,,Publication,checked,,,1986,2/26/2022 4:38pm
2102,Godmother,(Italian) (Enter thru rear) ,339 Saratoga Rd. ,"Waikiki Beach, Oahu",HI,"(M),(R),(*)",Restaurant,,,,1986,2/26/2022 4:28pm
2103,Hamburger Mary's,(Snacks) ,2109 Kuhio ,"Waikiki Beach, Oahu",HI,"(R),(*)",Restaurant,,,,1986,6/7/2022 2:13pm
2104,Hotel Honolulu ,"(Sundeck, gym & jacuzzi) ",376 Kaiolu St.,"Waikiki Beach, Oahu",HI,"(*),(H)",Hotel,,,,1986,2/26/2022 4:31pm
2105,Hula's Bar & Lei Stand,"(Some YC, W) (Disco) (Patio) (Cruisy) ",2103 Kuhio,"Waikiki Beach, Oahu",HI,"(*),(YC),(W),(D),(V)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:26pm
2106,Kinky's Hair Salon,,2109 Kuhio,"Waikiki Beach, Oahu",HI,,Business,,,,1986,2/26/2022 4:38pm
2107,Kuhio District ,(Shopping complex) ,2111 Kuhio ,"Waikiki Beach, Oahu",HI,(*),Business,,,,1986,2/26/2022 4:33pm
2108,Pacific Ocean Holidays,(808) 947-7666,"P.O. Box 88245, Honolulu 96830","Waikiki Beach, Oahu",HI,,Travel Service,checked,,,1986,2/26/2022 4:37pm
2109,Pat's Cocktail Center ,,435 Atkinson ,"Waikiki Beach, Oahu",HI,"(*),(L),(PT)",Bars/Clubs,,,,1986,2/26/2022 4:38pm
2110,Peep-O-Rama Screening Room,(Hustlers) (Adult books & cruisy back room) ,2146 Kalakaua,"Waikiki Beach, Oahu",HI,,"Book Store,Erotic Shop,Cruising Areas",,,,1986,6/7/2022 1:32pm
2111,Question Mark II,(WE*) ,1401 Kalakaua ,"Waikiki Beach, Oahu",HI,"(WE),(N),(*)",Bars/Clubs,,,,1986,2/26/2022 4:36pm
2112,Richard's Stuffed Potato ,(Behind Mary's) ,2109 Kuhio ,"Waikiki Beach, Oahu",HI,"(M),(R)",Restaurant,,,,1986,2/26/2022 4:37pm
2113,Sexual Identity Center ,(808) 926-1000,,"Waikiki Beach, Oahu",HI,,Community Center/ Support Group,checked,,,1986,6/7/2022 12:46pm
2114,Shore Bird Beach Broiler ,Reef Hotel ,2169 Kalia ,"Waikiki Beach, Oahu",HI,"(M),(R)","Restaurant,Hotel",,,,1986,6/7/2022 1:38pm
2115,Spaghetti Eddie's ,,2122 Kalakaua ,"Waikiki Beach, Oahu",HI,"(R),(*)",Restaurant,,,,1986,2/26/2022 4:39pm
2116,Steam Works ,(IGHC Baths- 2nd & 3rd floors) (Free beer nights Tue.) ,2139 Kuhio ,"Waikiki Beach, Oahu",HI,"(*),(IGHC)",Bathhouses,,,,1986,2/26/2022 4:40pm
2117,The Arcade ,(Discobar) ,2122 Kalakaua,"Waikiki Beach, Oahu",HI,"(*),(V)",Theatre,,,,1986,2/26/2022 4:41pm
2118,The Military Shop ,"(Uniforms, etc.) ",1921 Kalakaua Ave.,"Waikiki Beach, Oahu",HI,,Business,,,,1986,2/26/2022 4:42pm
2119,Wave Waikiki ,"(New Wave Disco) (Some YC, M, L) (Best after Hula's closes, 2-4pm*) (Adm.) ",1877 Kalakaua ,"Waikiki Beach, Oahu",HI,"(D),(YC),(M),(L),(*)",Bars/Clubs,,,,1986,6/7/2022 2:26pm
2120,Ala Moana Beach & Park,(Dressing rooms & showers) (Days only) ,,"Waikiki Beach, Oahu",HI,Cruisy Area,Cruising Areas,checked,,,1986,2/26/2022 4:44pm
2121,Diamond Head ,Bushes above the Hwy. ,,"Waikiki Beach, Oahu",HI,Cruisy Area,Cruising Areas,checked,,,1986,2/26/2022 4:46pm
2122,Kapiolani Beach Park ,nr. tennis courts,,"Waikiki Beach, Oahu",HI,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,2/26/2022 4:46pm
2123,Outrigger Mall,1st & 2nd floor T-Rooms,,"Waikiki Beach, Oahu",HI,Cruisy Area,Cruising Areas,checked,,,1986,2/26/2022 4:46pm
2124,Royal Hawaiian Hotel ,beach,,"Waikiki Beach, Oahu",HI,Cruisy Area,"Cruising Areas,Hotel",checked,,,1986,6/7/2022 2:01pm
2125,Yacht Harbor ,T-Room-Next to Kaiser Hospital ,,"Waikiki Beach, Oahu",HI,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,2/26/2022 4:46pm
2126,Wailuku Inn ,,2080 Vineyard St.,"Wailuku, Maui",HI,"(M),(H)",Hotel,,,,1986,2/26/2022 4:52pm
2127,Hale Kukui Lounge ,(Some L) ,2080 Vineyard St.,"Wailuku, Maui",HI,"(M),(R),(L)",Restaurant,,,,1986,2/26/2022 4:52pm
2128,Adult Shop ,"(Books, etc.) (Cruisy) ",3988 Chinden Blvd. ,Boise,ID,,"Book Store,Erotic Shop,Cruising Areas",,,,1986,6/7/2022 1:16pm
2129,M.C.C.,,1510 N. 21st St. ,Boise,ID,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
2130,Olympic Bar,(Cruisy) ,1108 Front St. ,Boise,ID,"(V),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:27pm
2131,Over 19 Adult Center ,,4109 Chinden Blvd. ,Boise,ID,,Community Center/ Support Group,,,,1986,2/26/2022 9:36pm
2132,Stop Lite,(Disco) (Some L) ,233 S. 10th St.,Boise,ID,"(D),(PT),(L)",Bars/Clubs,,,,1986,2/26/2022 9:37pm
2133,Fort Boise Community Center,Lockers & sauna,,Boise,ID,Cruisy Area,Cruising Areas,checked,,,1986,2/26/2022 9:38pm
2134,Front St. ,nr. bars,,Boise,ID,Cruisy Area,Cruising Areas,checked,,,1986,2/26/2022 9:38pm
2135,Starlight Lounge ,Bonneville Hotel ,410 'C' St. ,Idaho Falls,ID,(M),"Bars/Clubs,Hotel",,,,1986,6/7/2022 1:38pm
2136,Riverside Dr.,,,Idaho Falls,ID,Cruisy Area,Cruising Areas,checked,,,1986,2/26/2022 9:39pm
2137,Snake Rivers Falls,,,Idaho Falls,ID,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,2/26/2022 9:39pm
2138,Tautfus Park Zoo,,,Idaho Falls,ID,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,2/26/2022 9:39pm
2139,Pioneer Park,(AYOR-WE) ,,Lewiston,ID,"Cruisy Area,(AYOR),(WE)",Cruising Areas,checked,,5th St. at 3rd Ave. ,1986,2/26/2022 9:40pm
2140,Book People ,(Books & info) ,"521 S, Main ",Moscow,ID,,Book Store,,,,1986,2/26/2022 9:41pm
2141,Northwest Gay Alliance,,"P.O. Box 8758, Moscow 83843",Moscow,ID,,Organization,checked,,,1986,6/7/2022 12:45pm
2142,P.W. Hoseapples ,(Some L) (Wed. & Thu. nights only) ,500 S. Asbury,Moscow,ID,"(M),(YC),(L),(D),(R)","Restaurant,Bars/Clubs",,,,1986,2/26/2022 9:42pm
2143,Moscow Mt. ,'Rest Stop' on Hwy. 95 N. ,,Moscow,ID,Cruisy Area,Cruising Areas,checked,,,1986,2/26/2022 9:45pm
2144,Moscow Hotel ,T-Room ,313 S. Main ,Moscow,ID,"Cruisy Area,(AYOR)","Cruising Areas,Hotel",checked,,,1986,6/7/2022 2:00pm
2145,U. of Idaho ,Classroom Center T-Room,,Moscow,ID,Cruisy Area,Cruising Areas,checked,,,1986,2/26/2022 9:45pm
2146,Charley's ,"(Some YC, L) ",248 N. Main St. ,Pocatello,ID,"(YC),(L),(D),(*)",Bars/Clubs,,,,1986,2/26/2022 9:45pm
2147,Pegasus Book Store,,246 W. Center ,Pocatello,ID,,Book Store,,,,1986,2/26/2022 9:46pm
2148,Ross Park,T-Room ,,Pocatello,ID,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,2/26/2022 9:46pm
2149,Kamloops Club Lounge ,Kamloops Resort,,Sand Point,ID,(M),Bars/Clubs,checked,,,1986,2/26/2022 9:46pm
2150,Cedar St. Bridge,,,Sand Point,ID,Cruisy Area,Cruising Areas,checked,,,1986,2/26/2022 9:47pm
2151,'Rest Stop' ,on I-84,,Twin Falls,ID,Cruisy Area,Cruising Areas,checked,,,1986,2/26/2022 9:47pm
2152,Odyssey ,(Some L) (Looks promising) ,1415 E. New York,Aurora,IL,"(L),(D)",Bars/Clubs,,,,1986,2/26/2022 9:48pm
2153,Gentlemen's Book Store,,1506 N. Main,Bloomington,IL,,Book Store,,,,1986,6/7/2022 12:56pm
2154,Eastland Mall,,,Bloomington,IL,Cruisy Area,Cruising Areas,checked,,,1986,2/26/2022 9:50pm
2155,Jefferson St. ,by Courthouse Square (Nights) ,,Bloomington,IL,Cruisy Area,Cruising Areas,checked,,,1986,2/26/2022 9:50pm
2156,Old Ward Bldg. ,T-Room,,Bloomington,IL,Cruisy Area,Cruising Areas,checked,,,1986,2/26/2022 9:50pm
2157,'Rest Stop' ,on I-74 nr. Le Roy,,Bloomington,IL,Cruisy Area,Cruising Areas,checked,,,1986,2/26/2022 9:50pm
2158,Gallagher's ,(Some L) (Occ. S) ,648 State Line Ave. ,Calumet City,IL,"(L),(D)",Bars/Clubs,,,,1986,2/26/2022 9:52pm
2159,Kismet ,(Disco) ,200 W. State,Calumet City,IL,"(YC),(D)",Bars/Clubs,,,,1986,2/26/2022 9:52pm
2160,Mr. B's,(An 'institution' for over 30 years) ,606 State Line Ave.,Calumet City,IL,"(D),(*)",Bars/Clubs,,,,1986,2/26/2022 9:53pm
2161,Patch ,,201 155th St. ,Calumet City,IL,"(L),(*)",Bars/Clubs,,,,1986,2/26/2022 9:53pm
2162,Pour House,(Some L) (Disco) ,103 155th St.,Calumet City,IL,"(L),(D)",Bars/Clubs,,,,1986,2/26/2022 9:53pm
2163,Airways ,,111 N. Washington ,Carbondale,IL,(M),Bars/Clubs,,,,1986,2/26/2022 9:54pm
2164,Main Street East ,(Some L) (Disco) ,213 E. Main St. ,Carbondale,IL,"(*),(L),(D)",Bars/Clubs,,,,1986,2/26/2022 9:54pm
2165,Crab Orchard Lake,,,Carbondale,IL,Cruisy Area,Cruising Areas,checked,,,1986,2/26/2022 9:55pm
2166,Chester Street ,(Unisex) (Disco) ,63 Chester ,Champaign,IL,"(*),(YC),(D)",Bars/Clubs,,,,1986,2/26/2022 9:56pm
2167,Gay/Lesbian Switchboard ,,(217) 384-8040 ,Champaign,IL,,Hotline,checked,,,1986,2/26/2022 9:56pm
2168,"""I"" Block Adult Arcade ",,213 S. Neil St. ,Champaign,IL,,Bars/Clubs,,,,1986,2/26/2022 9:57pm
2169,Illini Adult Arcade ,(Cruisy) ,51 Main St. ,Champaign,IL,,"Erotic Shop,Cruising Areas",,,,1986,6/7/2022 1:26pm
2170,Little Professor Book Center ,,505 E. Green St.,Champaign,IL,,Book Store,,,,1986,2/26/2022 9:58pm
2171,Old Town Arcade ,(Books & erotica) ,203 S. Locust ,Champaign,IL,,"Book Store,Erotic Shop",,,,1986,2/26/2022 9:58pm
2172,35 East ,(Disco) ,35 E. Green ,Champaign,IL,"(D),(*)",Bars/Clubs,,,,1986,2/26/2022 9:59pm
2173,"Illini Union basement, Harker Hall basement & E. of bowling alley",T-Room,,Champaign,IL,Cruisy Area,Cruising Areas,checked,checked,Should this be three??,1986,2/28/2022 1:10pm
2174,Harker Hall Basement ,T-Room,,Champaign,IL,Cruisy Area,Cruising Areas,checked,checked,,1986,2/28/2022 1:08pm
2175,bowling alley,E. of -T-Rooms,,Champaign,IL,Cruisy Area,Cruising Areas,checked,checked,,1986,2/26/2022 10:00pm
2176,Baton Show Lounge ,,436 N. Clark St.,Chicago,IL,"(S),(WE),(*)",Bars/Clubs,,,,1986,2/26/2022 10:04pm
2177,Berlin ,(Some L) (Video) ,854 W. Belmont,Chicago,IL,"(L),(S),(*)",Bars/Clubs,,,,1986,2/26/2022 10:05pm
2178,Bijou Theatre,,1349 N. Wells St. ,Chicago,IL,,Theatre,,,,1986,2/26/2022 10:05pm
2179,Cafe Jasper ,"(Breakfast & lunch, too) ",105 E. Ontario ,Chicago,IL,"(M),(R),(*)",Restaurant,,,,1986,2/26/2022 10:06pm
2180,Carol's Speakeasy ,(Macho) (Disco) (SM Room) (Great Mon.) ,1355 N. Wells St.,Chicago,IL,"(*),(P),(YC),(D),(SM)",Bars/Clubs,,,,1986,2/26/2022 10:07pm
2181,C.H.A.P.S.,(Baths) ,116 W. Hubbard,Chicago,IL,,Bathhouses,,,,1986,2/26/2022 10:07pm
2182,Club Baths & Health Club of Chicago ,(Scruffy) ,609 N. La Salle St.,Chicago,IL,"(CBC),(*),(B),(P)",Bathhouses,,,,1986,2/26/2022 10:09pm
2183,Frenchy's Bookstore,,872 N. State St.,Chicago,IL,,Book Store,,,,1986,2/26/2022 10:09pm
2184,Gay Chicago ,(Publication) ,1529 N. Wells St.,Chicago,IL,,Publication,,,,1986,2/26/2022 10:09pm
2185,Gay Horizons Comm. Center ,(312) 929-HELP,,Chicago,IL,,Community Center/ Support Group,checked,,,1986,6/7/2022 12:38pm
2186,Gentry ,(2 floors) ,712 N. Rush St. ,Chicago,IL,"(PE),(R),(E),(*)",Restaurant,,,,1986,2/26/2022 10:11pm
2187,George's ,(Cruisy) ,744 N. Clark St. ,Chicago,IL,(PT),"Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:26pm
2188,Glory Hole,(Flicks) ,"1343 N. Wells St,",Chicago,IL,"(D),(S)","Theatre,Bars/Clubs",,,,1986,2/26/2022 10:12pm
2189,Golden Boy,(Models) (312) 372-5156,,Chicago,IL,,Escort Service,checked,,,1986,2/26/2022 10:12pm
2190,Kitty Shean's ,,906 Ernst Court ,Chicago,IL,"(PE),(OC),(E)",Bars/Clubs,,,,1986,2/26/2022 10:12pm
2191,Lawson YMCA ,,30 W. Chicago ,Chicago,IL,"(H),(M),(RT),(AYOR)",Hotel,,,,1986,2/26/2022 10:13pm
2192,Leslie's Adult Books,,738 N. Clarks St. ,Chicago,IL,,"Book Store,Erotic Shop",,,,1986,6/7/2022 12:57pm
2193,Loading Zone ,(Hustlers) ,46 E. Oak St. ,Chicago,IL,,Bars/Clubs,,,,1986,2/26/2022 10:14pm
2194,My Brother's Place,,111 W. Hubbard St.,Chicago,IL,(R),Restaurant,,,,1986,2/26/2022 10:14pm
