ID2,title,amenityfeatures,description,streetaddress,type,city,state,Year,unclear_address,unclear type or question,notes,Last Modified
1030,Half Shell ,(R),(Seafood),64 Rausch St.,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1031,Hamburger Mary's,"(R),(C),(AH)",(AH*),1582 Folsom St.,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1032,Line-Up ,"(R),(*)",(Mexican R),7th & Harrison,Restaurant,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1033,Mr. S Leather,(*),& at S.F. Eagle,227 7th St.,Erotic Shop,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1034,Mr. S Leather,(*),at S.F. Eagle,398 12th St.,Erotic Shop,San Francisco,CA,1987,,,Pasted address according to description (pg. 88),3/6/2023 12:02pm
1035,New Crow,,,43 6th St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1036,Pimiento,"(R),(M)",,139 8th St.,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1037,Powerhouse,"(SM),(PT),(*)",,1347 Folsom St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1038,Rainbow Cattle Co.,"(PT),(C&W),(OC)",,199 Valencia St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1039,Rawhide,"(D),(C&W),(*)",,280 7th St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1040,Rooney's,"(R),(M)",Furniture Mart,9th & Market,Restaurant,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1041,San Francisco Eagle,"(SM),(W),(FFA),(*),(V),(PT)","(SM, W, FFA)(Super Sun.)(Snacks)(Dynasty-Weds)(Cocktail hour)(Patio & bars)(Cruisy) at Harrison",398 12th St.,"Bars/Clubs,Cruising Areas",San Francisco,CA,1987,,,,3/6/2023 12:02pm
1042,South of the Slot,"(F&S),(FFA),(SM),(*)","(FFA, SM, Uniforms) *",979 Folsom St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1043,Stud,"(D),(*)",(Disco)(Punkers),1535 Folsom St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1044,Stud Store,,"(Erotica, etc.) ",960 Folsom St.,Erotic Shop,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1045,Trading Post Shopping Complex,(*),"(Leather, clothes, toys, etc.) ",336 6th St.,Erotic Shop,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1046,Trocadero Transfer ,"(P),(D),(YC),(AH),(WE)",(Disco)(AH-WE*),520 4th St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1047,Watering Hole,"(W),(SM),(PT),(*)","(Some W, SM)",1145 Folsom St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1048,Worn Out West,,(Clothing),1158 Howard St.,Business,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1049,'Miracle Mile',Cruisy Area,betw. 7th & 12th,Folsom to Harrison ,Cruising Areas,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1050,Ringold Alley ,Cruisy Area,betw. 8th & 9th,,Cruising Areas,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1051,Alamo Square Saloon,,"Casa Loma Hotel, at Fell",600 Fillmore ,"Bars/Clubs,Hotel",San Francisco,CA,1987,,,,3/6/2023 12:02pm
1052,Alta Plaza,"(R),(PE),(*)",(Very PE) at Clay,2301 Fillmore,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1053,Bradley's Corner,(PT),,900 Cole St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1054,Casa Loma Hotel,"(H),(*)",(Sauna & Sundeck) at Fell,610 Fillmore,Hotel,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1055,DeLuxe ,"(PT),(V),(*)",,1511 Haight St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1056,I-Beam ,"(YC),(*),(D)",(Sun. only)(Disco) ,1748 Haight,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1057,La Pasada,"(R),(M)",(Mexican R),2298 Fillmore St.,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1058,Lion Pub,,,Sacramento & Divisadero,Bars/Clubs,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1059,Lombard Plaza,"(H),(*)",,2026 Lombard,Hotel,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1060,Maud's,"(D),(L),(PT)",,937 Cole St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1061,Pacific Exchange,(*),(Cruisy),2225 Fillmore,"Bars/Clubs,Cruising Areas",San Francisco,CA,1987,,,,3/6/2023 12:02pm
1062,Park Bowling Alley & R,(M),,1855 Haight St.,Business,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1063,Peg's Place,"(L),(OC),(D),(PT)",,4737 Geary,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1064,St. Priapus Church,,(Phallic Worship),583 Grove St.,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1065,Trax,"(PT),(*)",,1437 Haight St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1066,Buena Vista Park,Cruisy Area,,,Cruising Areas,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1067,'Land's End',"Cruisy Area,(AYOR)", (Some fuzz),,Cruising Areas,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1068,Seawall & trees,Cruisy Area,behind beach,,Cruising Areas,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1069,A Little More,"(L),(N)",(Some L)(Thur.-Sat.) 702 15th St. at Potrero,702 15th St. ,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1070,Amelia's,"(*),(L),(D)",(Disco),647 Valencia,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1071,Artemis Society,"(R),(L),(*)",,1199 Valencia,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1072,B.A.R.,,(Publication),1528 15th St.,Publication,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1073,Esta Noche,"(*),(D)",(Latins)(Salsa Disco)(Central Americans) ,3079 16th St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1074,Le Domino,"(R),(*)",(French R— Upstairs) at Florida,2742 17th St.,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1075,Mission News ,"(F&S),(*)",(Books),2086 Mission St.,Book Store,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1076,Modern Times Bookstore,(L),(Some L),968 Valencia St.,Book Store,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1077,Old Wives' Tales,(L),(Books),1009 Valencia,Book Store,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1078,Phone Booth ,,,1398 S. Van Ness,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1079,The Inn San Francisco,"(*),(H)",,943 S. Van Ness,Hotel,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1080,Abigail,"(H),(B&B)",,246 McAllister St.,Hotel,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1081,Ben Her Books,"(F&S),(*)","(Erotica, flicks)",1215 Polk,Book Store,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1082,Bentley Motor Inn,"(M),(H)",,465 Grove St.,Hotel,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1083,Body Center,,(Gym) ,1230 Sutter St.,Gym,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1084,Buckley's Bistro & Bar,"(R),(E)",,131 Gough St.,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1085,Buzzby's,"(YC),(*),(D)",(Disco),1436 Polk St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1086,Carlene's of Maui,(R),,1237 Polk,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1087,Century All Male Theatre ,"(*),(F&S)",,816 Larkin,Theatre,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1088,Cinch ,(PT),(Mixed bag) ,1723 Polk St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1089,Company,"(M),(E)",,1318 California St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1090,David's House ,,,488 Hayes St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1091,Fat Albert's ,,,741 O'Farrell,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1092,Gangway,(OC),(Opens 6am) ,841 Larkin St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1093,Gilmore's ,,at California,1068 Hyde ,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1094,Giraffe,"(*),(V)",,1131 Polk St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1095,Gough Hayes Hotel,,(Reasonable prices*),417 Gough St.,"Bars/Clubs,Hotel",San Francisco,CA,1987,,,,3/6/2023 12:02pm
1096,Grubstake II,"(C),(AH),(R)",(C-AH*) ,1525 Pine St.,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1097,Headlines,(*),"(Gifts, accessories)",1217 Polk St.,Business,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1098,Hunk's,,(Some hustlers),1160 Polk St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1099,Ivy Hotel,(H),,539 Octavia St.,Hotel,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1100,Ivy's,"(R),(*)",at Gough,398 Hayes,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1101,Kimo's,"(PT),(*),(D)",(2 floors)(Disco),Pine & Polk Sts.,Bars/Clubs,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1102,La Pinata,"(M),(R)",(Mexican R) ,510 Larkin St.,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1103,Le Salon Book Store ,(*),,1118 Polk St.,Book Store,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1104,Le Salon Video Store,(*),,835 Larkin St.,Business,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1105,Locker Room,"(*),(F&S)",(Books & peep shows),1038 Polk St.,Book Store,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1106,Mark Tours,(*),(Travel),1450 Sutter St.,Travel Service,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1107,Muscle System,(*),(Gym),364 Hayes St.,Gym,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1108,New Bell Saloon ,"(*),(E)",,1203 Polk St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1109,N Touch ,"(*),(D)",(Disco),1548 Polk St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1110,Old Rick's Gold Room ,,,939 Geary Blvd.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1111,Paperback Traffic Books,(*),,1581 Polk St.,Book Store,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1112,Polk Gulch Saloon,(*),(Some Hustlers) ,1100 Polk,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1113,Q.T.,"(*),(E)",(Hustlers),1312 Polk St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1114,Red Coach Motor Inn,"(M),(H)",at Polk,700 Eddy,Hotel,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1115,Regency Limousine ,,(415) 922-0123,,Escorts & Model Services,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1116,Sentinel USA,,(Publication),500 Hayes St.,Publication,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1117,Stallion,,at Ellis,Polk ,Bars/Clubs,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1118,Sutter Medical Group,,(Walk-in VD clinic),1154 Sutter St.,Health Clinic,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1119,The Paperback,(*),(Books) ,1335 Polk St.,Book Store,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1120,Totie's Lounge,(OC),,743 Larkin St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1121,Vagabond,(PT),,800 Larkin St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1122,What's Up,,(Books) ,1347 Polk St.,Book Store,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1123,White Swallow,"(*),(OC)",,1750 Polk St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1124,Wooden Horse ,(E),,622 Polk St. ,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1125,Yacht Club ,,,2155 Polk St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1126,Lafayette Park,Cruisy Area,(Nights),,Cruising Areas,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1127,Polkstrasse,Cruisy Area,betw. Geary and Union,,Cruising Areas,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1128,Abbey Room ,(R),(Bar & R)(Sun. brunch) Atherton Hotel,685 Ellis St.,"Restaurant,Hotel",San Francisco,CA,1987,,,,3/6/2023 12:02pm
1129,Amsterdam Hotel,"(H),(*)",,749 Taylor St.,Hotel,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1130,Atherton Hotel,"(H),(*)",,685 Ellis St.,Hotel,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1131,Belden 22,"(*),(R)",(Alley betw. Bush & Pine),22 Belden Place,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1132,Black Feather,(M),,1257 Taylor St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1133,Black Rose ,(RT),"(Transsexuals, RT) ",335 Jones St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1134,Circle J Adonis,"(*),(V)",(Cruisy),369 Ellis St.,"Bars/Clubs,Cruising Areas",San Francisco,CA,1987,,,,3/6/2023 12:02pm
1135,Discount Books,,,114 Eddy St.,Book Store,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1136,Essex Hotel,(*),,684 Ellis St.,Hotel,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1137,G.G.B.A.,,,"500 Sutter, Suite 703",Organization,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1138,Ginger's,(OC),(Hustlers) at Mason,100 Eddy ,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1139,Glide Memorial Church,,,330 Ellis St.,Religious Institution,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1140,Googie's ,,at Leavenworth,688 Geary ,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1141,Hob Nob Lounge ,,,700 Geary,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1142,King's Court,,(Barbers) ,942 Market St.,Business,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1143,Kokpit,(OC),,301 Turk St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1144,Logan's,,,147 Taylor St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1145,Nob Hill Theatre,"(F&S),(*)",,729 Bush St.,Theatre,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1146,One-Eighty-One Club,"(S),(RT)",,181 Eddy St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1147,132 Club,(R),(Days) ,132 Bush St.,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1148,Peter Pan Lounge,"(RT),(*)",,45 Turk St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1149,Queen Mary ,,(Hustlers) ,133 Turk St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1150,Ram's Head,(*),"(Hustlers, transvestites, drags, whatever)",117 Taylor St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1151,Savages,(F&S),(No booze) ,220 Jones St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1152,Starlight Room ,,(Good days) ,1121 Market St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1153,Sutter's Mill,"(R),(*)",(Great days—cl. 10pm),77 Battery St.,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1154,The Gate,"(R),(N)",(N*) at Jones,1093 Pine St. ,Restaurant,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1155,Turk St. News ,,(Books) ,66 Turk St.,Book Store,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1156,222 Club,(RT),(Opens 6am),222 Hyde St.,Bars/Clubs,San Francisco,CA,1987,,,,3/6/2023 12:02pm
1157,Hustlers,Cruisy Area,around Mason & Market Sts.,,Cruising Areas,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1158,Strand Theatre,Cruisy Area,Balcony,,"Cruising Areas,Theatre",San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1159,Devil's Slide,"Cruisy Area,(BA)",'BA' beach S.,S. on Hwy. 1,Cruising Areas,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1160,Emporium-Capwell's,Cruisy Area,(Stonestown),,Cruising Areas,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1161,Macy's ,Cruisy Area,(Serramonte),,Cruising Areas,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1162,S.F. State U.,Cruisy Area,Library,,Cruising Areas,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1163,S.F. State U.,Cruisy Area,Creative Arts Bldg.,,Cruising Areas,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1164,San Gregorio 'BA' beach,Cruisy Area,,S. on Hwy. 1,Cruising Areas,San Francisco,CA,1987,checked,,,3/6/2023 12:02pm
1165,Buck's,"(PT),(N)",,301 Stockton Ave.,Bars/Clubs,San Jose,CA,1987,,,,4/8/2022 3:22pm
1166,Golden Gate Books ,,,447 S. First,Book Store,San Jose,CA,1987,,,,4/8/2022 3:22pm
1167,Holy Trinity Church ,,,86 Keyes St.,Religious Institution,San Jose,CA,1987,,,,4/8/2022 3:22pm
1168,Interlude,"(E),(D),(R),(L)",,4942 Stevens Creek,"Restaurant,Bars/Clubs",San Jose,CA,1987,,,,4/8/2022 3:23pm
1169,Kevin's ,"(D),(R),(L),(*)",(Some L)(Disco),1205 The Alameda,"Restaurant,Bars/Clubs",San Jose,CA,1987,,,,4/8/2022 3:23pm
1170,Mac's ,"(OC),(RT)","(Some OC, RT) ",349 S. 1st St.,Bars/Clubs,San Jose,CA,1987,,,,4/8/2022 3:23pm
1171,M.C.C. ,(MCC),,10th & San Fernando,Religious Institution,San Jose,CA,1987,checked,,,4/8/2022 3:24pm
1172,Main Street,"(R),(*)",,737 Stockton Ave.,Restaurant,San Jose,CA,1987,,,,4/8/2022 3:24pm
1173,Pink Cat Theatre ,,,25 W. San Salvador,Theatre,San Jose,CA,1987,,,,4/8/2022 3:24pm
1174,Renegades,"(W),(PT)",,393 Stockton,Bars/Clubs,San Jose,CA,1987,,,,4/8/2022 3:24pm
1175,Sex Shop Arcade & Books,,,389 S. 1st St.,"Book Store,Erotic Shop",San Jose,CA,1987,,,,4/8/2022 3:24pm
1176,641 Club ,"(SM),(W),(OC),(*)","(Some SM, W, OC)",641 Stockton,Bars/Clubs,San Jose,CA,1987,,,,4/8/2022 3:25pm
1177,Watergarden,(*),(Health club),1010 The Alameda,Gym,San Jose,CA,1987,,,,4/8/2022 3:25pm
1178,Xtra X-xtra ,,(Publication) ,295 N. 10th St.,Publication,San Jose,CA,1987,,,,4/8/2022 3:25pm
1179,Alum Rock Park,Cruisy Area,,,Cruising Areas,San Jose,CA,1987,checked,,,4/8/2022 3:22pm
1180,St. James Square,Cruisy Area, (Late nights—W. side),,Cruising Areas,San Jose,CA,1987,checked,,,4/8/2022 3:25pm
1181,S.J. State U.,Cruisy Area,Journalism Bldg.,,Cruising Areas,San Jose,CA,1987,checked,,,4/8/2022 3:26pm
1182,S.J. State U.,Cruisy Area,Library,,Cruising Areas,San Jose,CA,1987,checked,,,4/8/2022 3:26pm
1183,'Sin Jose',Cruisy Area,1st St. betw. San Salvador & Santa Clara ('Hustlers'),,Cruising Areas,San Jose,CA,1987,checked,,,4/8/2022 3:26pm
1184,Town Theatre,Cruisy Area,on The Alameda (Back rows),,"Cruising Areas,Theatre",San Jose,CA,1987,checked,,,7/13/2022 8:56am
1185,Valley Fair Shopping Center ,"Cruisy Area,(AYOR)",,,Cruising Areas,San Jose,CA,1987,checked,,,4/8/2022 3:26pm
1186,Bill's,"(M),(W),(L),(PT),(V),(C),(AH),(WE)","The Eagle (Some M , W, L)(C-AH-WE) ",16024 E. 14th St.,Bars/Clubs,San Leandro,CA,1987,,,,4/8/2022 4:52pm
1187,Journey's Inn,(L),(Beer & wine)(Disco D —Thu.-Sun.*)(Cl. midnight other nights)(Some L) ,2115 Broad St.,Bars/Clubs,San Luis Obispo,CA,1987,,,,4/8/2022 4:52pm
1188,Beach Rd.,Cruisy Area,then up hill before oil tanks ('BA')—Far end of Pirates Cove,,Cruising Areas,San Luis Obispo,CA,1987,checked,,,4/8/2022 4:52pm
1189,Cal 'Poly',Cruisy Area,Architectural Bldg.,,Cruising Areas,San Luis Obispo,CA,1987,checked,,,4/8/2022 4:52pm
1190,Cal 'Poly',Cruisy Area,Men's Gym,,Cruising Areas,San Luis Obispo,CA,1987,checked,,,4/8/2022 4:52pm
1191,Cal 'Poly',Cruisy Area,Fine Arts Bldg.,,Cruising Areas,San Luis Obispo,CA,1987,checked,,,4/8/2022 4:52pm
1192,Diamond Cove,Cruisy Area,W. of Pirate's Cove & down a cliff,,Cruising Areas,San Luis Obispo,CA,1987,checked,,,4/8/2022 4:52pm
1193,Laguna Lake Park,"Cruisy Area,(AYOR)",at dusk,,Cruising Areas,San Luis Obispo,CA,1987,checked,,,4/8/2022 4:52pm
1194,Pirates Cove,"Cruisy Area,(BA)",'BA' beach left turn off Avila,,Cruising Areas,San Luis Obispo,CA,1987,checked,,,4/12/2022 12:59pm
1195,Pismo Dunes,Cruisy Area,Grand Ave. to beach,,Cruising Areas,San Luis Obispo,CA,1987,checked,,,4/8/2022 4:52pm
1196,'B' Street ,"(YC),(R),(D),(*),(PT)",(Disco) ,236 S. 'B' St.,"Restaurant,Bars/Clubs",San Mateo,CA,1987,,,,4/8/2022 4:52pm
1197,Sassy's,"(L),(D),(E)",(Disco),220 S. 'B' St.,Bars/Clubs,San Mateo,CA,1987,,,,4/8/2022 4:52pm
1198,Coyote Point,Cruisy Area,Beach & parking lot off U.S. 101 betw. San Mateo & Burlingame,,Cruising Areas,San Mateo,CA,1987,checked,,,4/8/2022 4:52pm
1199,Hillsdale Shopping Center,Cruisy Area,,,Cruising Areas,San Mateo,CA,1987,checked,,,4/8/2022 4:52pm
1200,B.J.'s ,"(R),(D),(L),(*)",(Disco)(Some L) 721 Lincoln Ave.,721 Lincoln Ave.,"Bars/Clubs,Restaurant",San Rafael,CA,1987,,,,4/8/2022 4:52pm
1201,IHOP ,"(R),(C),(M)",,1825 4th St.,Restaurant,San Rafael,CA,1987,,,,4/8/2022 4:52pm
1202,Travelers Inn ,(OC),(Some OC) ,706 3rd St.,Bars/Clubs,San Rafael,CA,1987,,,,4/8/2022 4:52pm
1203,M.C.C. ,(MCC),,720 N . Spurgeon,Religious Institution,Santa Ana,CA,1987,,,,4/8/2022 4:52pm
1204,Adult Store,,(24 hrs.) ,405 State St.,Erotic Shop,Santa Barbara,CA,1987,,,,4/8/2022 4:52pm
1205,For Adults Only ,,(24 hrs) ,223 Anacapa,Erotic Shop,Santa Barbara,CA,1987,,,,4/8/2022 4:52pm
1206,Gay/Lesbian Center ,,,232 E. Montecito #G,Community Center/Support Group,Santa Barbara,CA,1987,,,,4/8/2022 4:52pm
1207,M.C.C.,(MCC),,230 Lighthouse Road,Religious Institution,Santa Barbara,CA,1987,,,,4/8/2022 4:52pm
1208,Naughty & Nice,(M),"(Toys, etc.)",116 E. Montecito St.,Erotic Shop,Santa Barbara,CA,1987,,,,4/8/2022 4:52pm
1209,Pub,"(*),(YC),(D)",(Disco)(Liquor) ,224 Helena,Bars/Clubs,Santa Barbara,CA,1987,,,,4/8/2022 4:52pm
1210,221 Club ,"(WE),(W)",(Cruisy)(Service rd. just W. of Hwy. 101),221 Montecito ,"Bars/Clubs,Cruising Areas",Santa Barbara,CA,1987,,,,4/8/2022 4:52pm
1211,Unicorn,"(WE),(PT),(W),(SM),(L)","(WE*)(Cruisy)(Some W, SM, L)",30 W. Cota,"Bars/Clubs,Cruising Areas",Santa Barbara,CA,1987,,,,4/8/2022 4:52pm
1212,Alameda Park,"Cruisy Area,(AYOR)",(Nights),,Cruising Areas,Santa Barbara,CA,1987,checked,,,4/8/2022 4:52pm
1213,Cabrillo Beach,Cruisy Area,E. of wharf,,Cruising Areas,Santa Barbara,CA,1987,checked,,,4/8/2022 4:52pm
1214,East Beach,"Cruisy Area,(BA)",('BA'),,Cruising Areas,Santa Barbara,CA,1987,checked,,,4/12/2022 12:59pm
1215,Greyhound Depot,Cruisy Area,Burger King,,Cruising Areas,Santa Barbara,CA,1987,checked,,,4/8/2022 4:52pm
1216,'Hitch-hikers',Cruisy Area,nr. State St. (afternoons),US 101 ,Cruising Areas,Santa Barbara,CA,1987,checked,,,4/8/2022 4:52pm
1217,Public Library,Cruisy Area,,,Cruising Areas,Santa Barbara,CA,1987,checked,,,4/8/2022 4:52pm
1218,Padero Lane Beach ,Cruisy Area,(Summerland),,Cruising Areas,Santa Barbara,CA,1987,checked,,,4/8/2022 4:52pm
1219,Stevens Park,Cruisy Area,(Late days),,Cruising Areas,Santa Barbara,CA,1987,checked,,,4/8/2022 4:52pm
1220,UCSB,Cruisy Area,Phelps Hall,,Cruising Areas,Santa Barbara,CA,1987,checked,,,4/8/2022 4:52pm
1221,UCSB,Cruisy Area,South Hall,,Cruising Areas,Santa Barbara,CA,1987,checked,,,4/8/2022 4:52pm
1222,UCSB,Cruisy Area,Old Gym,,Cruising Areas,Santa Barbara,CA,1987,checked,,,4/8/2022 4:52pm
1223,Adult World ,,,3435 El Camino Real,Erotic Shop,Santa Clara,CA,1987,,,,4/8/2022 4:52pm
1224,Savoy,"(D),(L),(*)",(Disco),3546 Flora Vista,Bars/Clubs,Santa Clara,CA,1987,,,,4/8/2022 4:52pm
1225,The Bookcase ,,,36 Saratoga Ave.,Book Store,Santa Clara,CA,1987,,,,4/8/2022 4:52pm
1226,Tinker's Damn,"(*),(YC),(D),(PT)",(Disco),46 N. Saratoga,Bars/Clubs,Santa Clara,CA,1987,,,,4/8/2022 4:52pm
1227,Blue Lagoon Cocktail Lounge,"(*),(D)",(Liquor)(Cruisy)(Disco),923 Pacific Ave.,"Bars/Clubs,Cruising Areas",Santa Cruz,CA,1987,,,,4/8/2022 4:52pm
1228,Faces ,"(D),(L),(YC)","(Some YC, L)(Disco)(W. Industrial Park)",115 Harvey,Bars/Clubs,Santa Cruz,CA,1987,,,,4/8/2022 4:52pm
1229,Gay Switchboard ,,(408) GAY-2468,,Hotlines,Santa Cruz,CA,1987,checked,,,4/8/2022 4:52pm
