ID2,title,streetaddress,description,city,state,amenityfeatures,type,unclear_address,unclear type or question,notes,Year,Last Modified
1654,Serenity Works,1419 22nd St. NW,"296-1622 10am-8pm, from 11am Sun, self-help, metaphysical & recovery",Washington,DC,(WC),Bookstores/Retail Shops,,,,1995,1/31/2023 4:28am
1655,Vertigo Books,1337 Connecticut Ave. NW,"429-9272 10am-7pm, noon-5pm Sun, global politics, literature, African-American emphasis",Washington,DC,(WC),Bookstores/Retail Shops,,,,1995,1/31/2023 4:30am
1656,Central Travel Inc.,616 17th St. NW,371-1100/ (800)334-9168,Washington,DC,(IGTA),Travel/Tour Operators,,,,1995,1/31/2023 4:30am
1657,Passport Executive Travel,1025 Thomas Jefferson St. NW,337-7718/ (800)222-9800,Washington,DC,(IGTA),Travel/Tour Operators,,,,1995,1/31/2023 4:31am
1658,Travel Escape,1725 'K' St. NW,223-9354/ (800)223-4163,Washington,DC,(IGTA),Travel/Tour Operators,,,,1995,1/31/2023 4:32am
1659,"Washington, DC Convention & Visitors Association","1212 New York Ave. NW, 20005",789-7000,Washington,DC,,Travel/Tour Operators,,,,1995,1/31/2023 4:33am
1660,"Washington Blade, The","1408 'U' St. NW 2nd flr., 20009-3916",797-7000,Washington,DC,,Publications,,,,1995,1/31/2023 4:35am
1661,Club Washington,20 'O' St. SE (upstairs),488-7317 24hrs,Washington,DC,(PC),Men's Clubs,,,,1995,1/31/2023 4:36am
1662,GHC (The Gloryhole),24 'O' St. SE,"863-2770 11am-3am, 24hrs Fri-Sat",Washington,DC,(*),Men's Clubs,,,,1995,1/31/2023 4:37am
1663,Follies,24 'O' St. SE (upstairs),"484-0323, 24hrs",Washington,DC,,Erotica,,,,1995,1/31/2023 4:38am
1664,Leather Rack,1723 Connecticut Ave. NW,797-7401,Washington,DC,,Erotica,,,,1995,1/31/2023 4:38am
1665,Pleasure Place,"1063 Wisconsin Ave. NW, Georgetown",333-8570,Washington,DC,,Erotica,,,,1995,1/31/2023 4:39am
1666,Pleasure Place,1710 Connecticut Ave. NW,483-3297,Washington,DC,,Erotica,,,,1995,1/31/2023 4:40am
1667,Beach Dr.,in Rock Creek Park above 16th St.,(AYOR),Washington,DC,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,1/31/2023 4:41am
1668,Dupont Circle,,,Washington,DC,Cruisy Area,Cruising Areas,checked,,,1995,1/31/2023 4:41am
1669,Community Real Estate Referral,,(800)346-5592 gay realtor at your service,Boca Raton,FL,,Info Lines & Services,checked,,,1995,1/31/2023 4:42am
1670,Floresta Historic B&B,755 Alameda St.,391-1451,Boca Raton,FL,"(MW),(SW)",Accommodations,,,,1995,1/31/2023 4:43am
1671,Choices,21073 Powerline Rd. (2nd flr),"482-2195 3pm-2am, til 3am Fri-Sat",Boca Raton,FL,"D,(E),(V)",Bars,,,,1995,1/31/2023 4:44am
1672,Pelican Bistro,36 SE 3rd St.,391-5922 4pm-2am,Boca Raton,FL,"(MW),(F),(WC)",Bars,,,,1995,1/31/2023 4:45am
1673,Spanish River Park,,(AYOR),Boca Raton,FL,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,1/31/2023 4:46am
1674,C&J Adult Center,4949 14th St. W.,755-9076,Bradenton,FL,,Erotica,,,,1995,1/31/2023 4:47am
1675,Coquina Beach,,,Bradenton,FL,Cruisy Area,Cruising Areas,checked,,,1995,1/31/2023 4:47am
1676,Jetty Park & Beach,,"(days, AYOR)",Cape Canaveral,FL,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,1/31/2023 4:48am
1677,Community Real Estate Referrals,,"(800)346-5592, gay realtor at your service",Clearwater,FL,,Info Lines & Services,checked,,,1995,1/31/2023 4:49am
1678,Gay/Lesbian Referral Service of Pinellas County,,"586-4297, 7pm-11pm",Clearwater,FL,,Info Lines & Services,checked,,,1995,1/31/2023 4:51am
1679,Pro Shop Pub,840 Cleveland,"447-4259 11:30am-2am, from 1pm Sun",Clearwater,FL,"(*),(NH),(WC)",Bars,,,,1995,1/31/2023 4:52am
1680,Community Real Estate Referrals,,"(800)346-5592, gay realtor at your service",Cocoa Beach,FL,,Info Lines & Services,checked,,,1995,1/31/2023 4:52am
1681,Triangle Palms Guesthouse,131 Sunny Lane,799-2221,Cocoa Beach,FL,"(MW),(SW)",Accommodations,,,,1995,1/31/2023 4:53am
1682,Barbados,"745 N. Courtney, Merritt Island",459-9857 11am-2am,Cocoa Beach,FL,"(*),(GF),D,(F)",Bars,,,,1995,1/31/2023 4:54am
1683,Blondies,180-A Canaveral Plaza A1A,"783-5339 11am-2am, from 1pm Sun",Cocoa Beach,FL,"(MW),(NH),D",Bars,,,,1995,1/31/2023 4:55am
1684,Tropicana,900-B N. Atlantic Ave.,"799-3800 5pm-2am, clsd Mon",Cocoa Beach,FL,"(MW),D,(E),(WC)",Bars,,,,1995,1/31/2023 4:56am
1685,Mango Tree,118 N. Atlantic Ave.,"799-0513 dinner, clsd Mon, fine dining",Cocoa Beach,FL,(BW),Restaurants & Cafes,,,,1995,1/31/2023 4:57am
1686,Crescent City Campground,Rte. 2 Box 25,"698-2020 75 hook-up sites, tenting space, laundry, showers",Crescent City,FL,"(GF),(SW)",Accommodations,checked,,,1995,1/31/2023 4:59am
1687,Southern Secrets,4717 US 27 N.,"424-5838, 24hrs",Davenport,FL,,Erotica,,,,1995,1/31/2023 4:59am
1688,Community Real Estate Referrals,,"(800)346-5592, gay realtor at your service",Daytona Beach,FL,,Info Lines & Services,checked,,,1995,1/31/2023 5:00am
1689,Live & Let Live AA,1130-B Ridgewood Ave. (Easy Does It Club),258-9407 many meetings,Daytona Beach,FL,,Info Lines & Services,,,,1995,1/31/2023 5:01am
1690,RESPECT Inc.,"PO Box 5218, 32118","257-7071 gay youth educational group, referrals",Daytona Beach,FL,,Info Lines & Services,checked,,,1995,1/31/2023 5:03am
1691,Oasis Beach Motel,3169 S. Atlantic Ave.,"767-8862 apts, nr. beach",Daytona Beach,FL,"(GF),(SW)",Accommodations,,,,1995,1/31/2023 5:03am
1692,"Villa, The",801 N. Peninsula Dr.,248-2020,Daytona Beach,FL,"(MW),(SW),(N),(IGTA)",Accommodations,,,,1995,1/31/2023 5:04am
1693,7-69 Restaurant & Lounge,769 Alabama,253-4361 5pm-3am,Daytona Beach,FL,"(MW),(NH),(F),(WC)",Accommodations,,,,1995,1/31/2023 5:06am
1694,Barracks & Officers' Club,952 Orange Ave.,254-3464 3pm-3am,Daytona Beach,FL,"D,(S),(WC)",Accommodations,,,,1995,1/31/2023 5:07am
1695,Barndoor,615 Main St.,252-3776 11am-3am,Daytona Beach,FL,"(NH),(F)",Accommodations,,,,1995,1/31/2023 5:07am
1696,Beach Side Club,415 Main St.,252-5465 noon-3am,Daytona Beach,FL,"(*),D,(S)",Accommodations,,,,1995,1/31/2023 5:08am
1697,Boulevard Station,542 Seabreeze Blvd. (rear entrance),258-3827 7pm-3am,Daytona Beach,FL,"(MW),D,(F),(S),(V)",Accommodations,,,,1995,1/31/2023 5:09am
1698,Hollywood Complex,615 Main St.,"252-3776 11am-3am, dancing Fri-Sat only",Daytona Beach,FL,"(MW),(NH),(S)",Accommodations,,,,1995,1/31/2023 5:10am
1699,Frappes,174 Beach St.,"254-7999 lunch & dinner, patio",Daytona Beach,FL,,Restaurants & Cafes,,,,1995,1/31/2023 5:10am
1700,Boardwalk & beach,in front of sightseeing tower & by bandshell,(AYOR),Daytona Beach,FL,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,1/31/2023 5:12am
1701,Spanky's Delray Beach,320 N. Federal Hwy. (NE 6th Ave.),265-3268 3pm-2am,Delray Beach,FL,"(NH),D,(S)",,,checked,No type is listed.,1995,1/31/2023 5:14am
1702,1470 West,325 Main St.,"736-5483 3pm-2am, from 1pm Sun, from 8pm Mon-Tues",Dunedin,FL,"(MW),D,(E),(S)",Bars,,,,1995,1/31/2023 5:15am
1703,"Amelia Island Williams House, The",103 S. 9th St.,"277-2328 full brkfst, fireplaces",Fernandina Beach,FL,"(*),(GF)",Accommodations,,,,1995,1/31/2023 5:16am
1704,Community Real Estate Referrals,,"(800)346-5592, gay realtor at your service",Ft. Lauderdale,FL,,Info Lines & Services,checked,,,1995,1/31/2023 5:17am
1705,Greater Ft. Lauderdale Gay Business Assoc.,"PO Box 7341-A, 33338",,Ft. Lauderdale,FL,,Info Lines & Services,checked,,,1995,1/31/2023 5:18am
1706,Lambda South,1231 E. Los Olas Blvd.,"761-9072, 12-step clubhouse",Ft. Lauderdale,FL,,Info Lines & Services,,,,1995,1/31/2023 5:19am
1707,215 Guesthouse,215 SW 7th Ave.,527-4900 B&B,Ft. Lauderdale,FL,,Accommodations,,,,1995,1/31/2023 5:21am
1708,Admiral's Court,21 Hendricks Isle,462-5072/ (800)248-6669 motel w/37 units,Ft. Lauderdale,FL,"(MW),(SW)",Accommodations,,,,1995,1/31/2023 5:22am
1709,Big Ruby's,908 NE 15th Ave.,"523-7829, B&B",Ft. Lauderdale,FL,"(MW),(SW),(N)",Accommodations,,,,1995,1/31/2023 5:22am
1710,Club Caribbean Resort,2851 N. Federal Hwy.,565-0402/0403 3 acres w/Tree Top Disco; also R&B Bittersweet restaurant,Ft. Lauderdale,FL,"(MW),D,(F),(SW)",Accommodations,,,,1995,1/31/2023 5:24am
1711,Hunters East,315 NE 16 Terrace,764-0621 weekly apts,Ft. Lauderdale,FL,"(GF),(SW)",Accommodations,,,,1995,1/31/2023 5:25am
1712,Kelly's Guesthouse,1909 SW 2nd St.,462-6035 kitchens,Ft. Lauderdale,FL,(SW),Accommodations,,,,1995,1/31/2023 5:26am
1713,King Henry Arms,543 Breakers Ave.,561-0039 motel,Ft. Lauderdale,FL,"(MW),(SW)",Accommodations,,,,1995,1/31/2023 5:27am
1714,"Palms on Las Olas, The",1760 E. Las Olas Blvd.,462-4178/ (800)858-5182,Ft. Lauderdale,FL,"MO,(SW)",Accommodations,,,,1995,1/31/2023 5:28am
1715,Robindale Suites,709 Breakers Ave.,565-4123/ (800)342-7109,Ft. Lauderdale,FL,"(GF),(SW)",Accommodations,,,,1995,1/31/2023 5:29am
1716,"Royal Palms Guesthouse, The",2901 Terramar,564-6444/ (800)237-7256 2 blks from beach,Ft. Lauderdale,FL,"MO,(SW),(IGTA)",Accommodations,,,,1995,1/31/2023 5:30am
1717,Badd Boys,321 W. Sunrise Blvd.,523-9818 3pm-2am,Ft. Lauderdale,FL,"D,(CW),(F),(WC)",Bars,,,,1995,1/31/2023 5:31am
1718,Boot's,901 SW 27th Ave.,"792-9177 noon-2am, til 3am Sat",Ft. Lauderdale,FL,"(CW),(L),(WC)",Bars,,,,1995,1/31/2023 5:32am
1719,Bushes,3038 N. Federal Hwy.,561-1724 9am-2am,Ft. Lauderdale,FL,"(*),(NH),(E)",Bars,,,,1995,1/31/2023 5:33am
1720,Bus Stop,2203 S. Federal Hwy.,761-1782 noon-2pm,Ft. Lauderdale,FL,(NH),Bars,,,,1995,1/31/2023 5:33am
1721,Club Cathode Ray,1105 E. Olas Blvd.,"462-8611 2pm-2am, til 3am Sat",Ft. Lauderdale,FL,"(*),(V)",Bars,,,,1995,1/31/2023 5:34am
1722,Club Classics,2004 Wilton Dr. (NE 4th Ave.),"564-0209 3pm-2am, til 3am Sat, T-dance Sun",Ft. Lauderdale,FL,"(NH),D",Bars,,,,1995,1/31/2023 5:35am
1723,Copa,624 SE 28th St.,"463-1507 9pm-4am, 6 bars, 2 patio bars",Ft. Lauderdale,FL,"(*),(MW),D,(E),(V),(YC)",Bars,,,,1995,1/31/2023 5:36am
1724,Eagle,1951 Powerline Rd.,"(shopping center) 462-6380 2pm-2am, til 3am Sat; also Chains leather store",Ft. Lauderdale,FL,"(*),(L),(WC)",Bars,,,,1995,1/31/2023 5:38am
1725,End Up,3521 W. Broward Blvd.,"584-9301 4pm-4am, from 11am wknds",Ft. Lauderdale,FL,"D,(WC)",Bars,,,,1995,1/31/2023 5:38am
1726,Everglades Bar,1931 S. Federal Hwy.,"462-9165 1pm-2am, til 3am Sat, Beer Blast Sun",Ft. Lauderdale,FL,"(NH),(WC)",Bars,,,,1995,1/31/2023 5:40am
1727,Hideaway,2022 NE 18thh St.,"566-8622 7am-2am, from 1pm Sun",Ft. Lauderdale,FL,(V),Bars,,,,1995,1/31/2023 5:41am
1728,Johnny's,1116 W. Broward Blvd.,"522-5931 11am-2am, from noon Sun",Ft. Lauderdale,FL,"(NH),(S)",Bars,,,,1995,1/31/2023 5:42am
1729,Jungle,545 Federal Hwy.,"832-9550 9pm-2am, from noon Sun",Ft. Lauderdale,FL,(V),Bars,,,,1995,1/31/2023 5:42am
1730,Juno's,2312 NE 26th St.,"561-0964 4pm-2am, til 3am Sat",Ft. Lauderdale,FL,"(W),(NH)",Bars,,,,1995,1/31/2023 5:43am
1731,Lefty's,710 N. Federal Hwy.,(entrance in rear) 764-2752 8am-2am,Ft. Lauderdale,FL,"(*),(NH),(S)",Bars,,,,1995,1/31/2023 5:44am
1732,Malebox at 825,825 E. Sunrise Blvd.,527-5205 1pm-2am,Ft. Lauderdale,FL,"(*),D,(S)",Bars,,,,1995,1/31/2023 5:45am
1733,Partners' Cafe,"625 E. Dania Beach Blvd., Dania",921-9873 noon-3am,Ft. Lauderdale,FL,"(W),(NH),(F)",Bars,,,,1995,1/31/2023 5:46am
1734,Phoenix,2312 NE 26th St.,545-4595 1pm-2am,Ft. Lauderdale,FL,"(*),(NH),(WC)",Bars,,,,1995,1/31/2023 5:47am
1735,Side Street,1753 Andrews Ave.,"525-2007 2pm-2am, patio",Ft. Lauderdale,FL,"(K),(V),(WC)",Bars,,,,1995,1/31/2023 5:48am
1736,Stanley's,626 S. Federal Hwy.,"523-9769 9pm-2am, til 3am Sat, go-go boys",Ft. Lauderdale,FL,(S),Bars,,,,1995,1/31/2023 5:49am
1737,"Stud, The",1000 State Rd. 84,"525-7883 9pm-2am, til 3am Sat, from 7pm wknds; also Pink Triangle Store",Ft. Lauderdale,FL,"(*),D,(S),(L)",Bars,,,,1995,1/31/2023 5:50am
1738,"Cabaret, The",120 Southwest 3rd Ave.,467-3456 theatrical supper club,Ft. Lauderdale,FL,"(E),(WC)",Restaurants & Cafes,,,,1995,1/31/2023 5:51am
1739,Chardees,2209 Wilton Dr.,"563-1800 5pm-2am, cocktails",Ft. Lauderdale,FL,"(MW),(P),(E)",Restaurants & Cafes,,,,1995,1/31/2023 5:52am
1740,Dalt's Grill,1245 N. Federal,565-2315,Ft. Lauderdale,FL,,Restaurants & Cafes,,,,1995,1/31/2023 5:53am
1741,"Deck, The",401 N. Atlantic (Bahama Hotel),467-7315 oceanfront cafe,Ft. Lauderdale,FL,,Restaurants & Cafes,,,,1995,1/31/2023 5:54am
1742,Galeria G'Vannis: The Boulevard Dining Gallery,625 E. Las Olas Blvd.,"524-5246 eclectic cafe & bar, 2-for-1 when you show your Damron Address Book",Ft. Lauderdale,FL,"(E),(WC)",Restaurants & Cafes,,,,1995,1/31/2023 5:56am
1743,January's,2135 W. Davie Blvd.,"587-0938 4:30pm-2am, cocktails",Ft. Lauderdale,FL,"(*),(MW),(E),(OC)",Restaurants & Cafes,,,,1995,1/31/2023 5:57am
1744,La Rezza,1506 E. Commercial Blvd.,"491-1983, 4pm-11pm, Italian",Ft. Lauderdale,FL,,Restaurants & Cafes,,,,1995,1/31/2023 6:02am
1745,Legends Cafe,1560 NE 4th Ave.,"467-2233 from 6pm, clsd Sun",Ft. Lauderdale,FL,"(MW),(BYOB),(WC)",Restaurants & Cafes,,,,1995,1/31/2023 6:03am
1746,Lester's Diner,250 State Rd. 84,"525-5641 24rs, cruisy late nights",Ft. Lauderdale,FL,(*),"Restaurants & Cafes,Cruising Areas",,,,1995,1/31/2023 6:03am
1747,Sukhothai,1930 E. Sunrise Blvd.,764-0148 Thai,Ft. Lauderdale,FL,(*),Restaurants & Cafes,,,,1995,1/31/2023 6:04am
1748,Victoria Park,900 NE 20th Ave.,"764-6868 nouveau, call for reservation",Ft. Lauderdale,FL,(BW),Restaurants & Cafes,,,,1995,1/31/2023 6:05am
1749,Audace,813 E. Las Olas Blvd.,"522-7503, from 10am, from noon Sun, sportswear, swimwear & more",Ft. Lauderdale,FL,,Bookstores/Retail Shops,,,,1995,1/31/2023 6:07am
1750,Fallen Angel,3045 N. Federal Hwy.,"563-5230 opens 11am, leather, cards, toys, etc.",Ft. Lauderdale,FL,,Bookstores/Retail Shops,,,,1995,1/31/2023 6:08am
1751,J. Miles Clothing,1023 E. Las Olas Blvd.,462-2710,Ft. Lauderdale,FL,,Bookstores/Retail Shops,,,,1995,1/31/2023 6:08am
1752,Outbooks,1239 E. Las Olas Blvd.,"764-4333, 11am-9pm, noon-5pm Sun, lesbigay bookstore",Ft. Lauderdale,FL,,Bookstores/Retail Shops,,,,1995,1/31/2023 6:09am
1753,Rainbow Adventures,,(800)881-4814 lesbigay sailing charters,Ft. Lauderdale,FL,,Travel/Tour Operators,checked,,,1995,1/31/2023 6:10am
1754,"Up, Up & Away Travel Agency Inc.",701 E. Broward Blvd.,523-4944/ (800)234-0841 contact Tom Rosenblatt,Ft. Lauderdale,FL,(IGTA),Travel/Tour Operators,,,,1995,1/31/2023 6:11am
1755,David Magazine,801 SW 27th Ave.,"583-4744, weekly",Ft. Lauderdale,FL,,Publications,,,,1995,1/31/2023 6:12am
1756,Hot Spots,5100 NE 12th Ave.,"928-1862, bar guide",Ft. Lauderdale,FL,,Publications,,,,1995,1/31/2023 6:12am
1757,Club Ft. Lauderdale,400 W. Broward Blvd.,"525-3344 24hrs, full gym",Ft. Lauderdale,FL,"(*),(PC),(SW)",Men's Clubs,,,,1995,1/31/2023 6:13am
1758,Clubhouse II,2650 E. Oakland Park Blvd.,566-6750 24hrs,Ft. Lauderdale,FL,"(V),(PC)",Men's Clubs,,,,1995,1/31/2023 6:14am
1759,Fantasies in Lace,3608 W. Broward Blvd.,"581-2366, TV apparel",Ft. Lauderdale,FL,,Erotica,,,,1995,1/31/2023 6:16am
1760,Jaybirds Toybox,(at Copa bar),791-8655,Ft. Lauderdale,FL,,Erotica,checked,,,1995,1/31/2023 6:16am
1761,Omni Book & Video,3224 W. Broward Blvd.,"584-6825, 24hrs",Ft. Lauderdale,FL,,Erotica,,,,1995,1/31/2023 6:17am
1762,Trader Tom's of North America Inc.,930 N. Federal Hwy.,"763-4630 adult room w/leather & toys, cruisy",Ft. Lauderdale,FL,,"Erotica,Cruising Areas",,,,1995,1/31/2023 6:19am
1763,Community Real Estate Referrals,,(800)346-5592 gay realtor at your service ,Ft. Myers,FL,,Info Lines & Services,checked,,,1995,1/31/2023 6:20am
1764,Lambda Drummers (Gay AA),,"332-2272 ext. 441, 8:15pm Sat & Tues, 6pm Sun men's group",Ft. Myers,FL,,Info Lines & Services,checked,,,1995,1/31/2023 6:22am
1765,Support Inc.,"PO Box 546, 33902","332-2272 gay switchboard, 8am-11pm",Ft. Myers,FL,,Info Lines & Services,checked,,,1995,1/31/2023 6:23am
1766,Gulf View Motel,3523 Cleveland Ave.,936-1858,Ft. Myers,FL,"(GF),(SW),(WC)",Accommodations,,,,1995,1/31/2023 6:24am
1767,"Alternative, The",4650 Cleveland Ave. Unit 1-A,277-7002 noon-2am,Ft. Myers,FL,"(MW),D",Bars,,,,1995,1/31/2023 6:24am
1768,Bottomline,3090 Evans Ave.,337-7292 2pm-2am,Ft. Myers,FL,"(MW),D,(S),(V),(WC)",Bars,,,,1995,1/31/2023 6:25am
1769,Office Pub,3704 Grove,936-3212 noon-2am,Ft. Myers,FL,"(NH),(BW)",Bars,,,,1995,1/31/2023 6:26am
1770,Oasis,2222 McGregor Blvd.,334-1566 7am-3pm,Ft. Myers,FL,"(BW),(WC)",Restaurants & Cafes,,,,1995,1/31/2023 6:27am
1771,"Velvet Turtle, The",1404 Cape Coral Pkwy.,"549-9000 5pm-2am, full bar",Ft. Myers,FL,(WC),Restaurants & Cafes,,,,1995,1/31/2023 6:28am
1772,Support Line,,monthly newsletter,Ft. Myers,FL,,Publications,checked,,,1995,2/2/2023 5:32am
1773,Bunche Beach,John Morris Pkwy. (south end of beach),(AYOR),Ft. Myers,FL,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/2/2023 5:33am
1774,Community Real Estate Referrals,,(800)346-5592 gay realtor at your service,Gainesville,FL,,Info Lines & Services,checked,,,1995,2/2/2023 5:34am
1775,Gay AA,,"332-0700, 8pm Sun",Gainesville,FL,,Info Lines & Services,checked,,,1995,2/2/2023 5:35am
1776,Gay Switchboard,,"332-0700, 24hrs, info & referrals, volunteers 6pm-11pm",Gainesville,FL,,Info Lines & Services,checked,,,1995,2/2/2023 5:36am
1777,Lesbian/Gay & Bisexual Student Union,"PO Box 118505, 32611-8505",392-1665 ext. 310,Gainesville,FL,,Info Lines & Services,checked,,,1995,2/2/2023 5:37am
1778,Ambush Room,(at Melody Club),376-3772 4pm-2am,Gainesville,FL,"(*),D,(CW)",Bars,checked,,,1995,2/2/2023 5:38am
1779,Melody Club,4130 NW 6th St.,376-3772 8pm-2am,Gainesville,FL,"(*),(MW),D,(S),(WC)",Bars,,,,1995,2/2/2023 5:39am
1780,"University Club, The",18 E. University Ave.,"378-6814 5pm-2am, til 4am Fri-Sat, patio",Gainesville,FL,"(MW),D,(S)",Bars,,,,1995,2/2/2023 5:40am
1781,Newnan's Lake,,(AYOR),Gainesville,FL,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/2/2023 5:41am
1782,Park at NE 16th Ave/Main St.,,(days),Gainesville,FL,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/2/2023 5:42am
1783,Underpass,100 Ansin Blvd.,457-8800 clsd Mon,Hallandale,FL,"D,(E),(K),(S)",Bars,,,,1995,2/2/2023 5:42am
1784,Community Real Estate Referrals,,(800)346-5592 gay realtor at your service,Hollywood,FL,,Info Lines & Services,checked,,,1995,2/2/2023 5:43am
1785,Maison Harrison Guesthouse,1504 Harrison,"922-7319 B&B, spa, gym, nr. beach",Hollywood,FL,(GF),Accommodations,,,,1995,2/2/2023 5:44am
1786,Club 21,"2920 SW 30th Ave., Pembrook Park","458-0024 9pm-6am, from 4pm Fri, clsd Mon-Tues",Hollywood,FL,"(MW),D,(S),(WC)",Bars,,,,1995,2/2/2023 5:46am
1787,Hollywood Book & Video,1235 S. State Rd. 7,"981-2164, 24hrs",Hollywood,FL,,Erotica,,,,1995,2/2/2023 5:46am
1788,Young Circle,,(AYOR),Hollywood,FL,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/2/2023 5:47am
1789,Caritas B&B Network,,(312)857-0801,Inverness,FL,,Accommodations,checked,,,1995,2/2/2023 5:47am
1790,Community Real Estate Referrals,,(800)346-5592 gay realtor at your service,Jacksonville,FL,,Info Lines & Services,checked,,,1995,2/2/2023 5:48am
1791,Lesbian/Gay Community Assoc.,,396-8044 touchtone community database for NE Florida,Jacksonville,FL,,Info Lines & Services,checked,,,1995,2/2/2023 5:50am
1792,Boot Rack Saloon,4751 Lenox Ave.,"384-7090 2pm-2am, patio",Jacksonville,FL,(CW),Bars,,,,1995,2/2/2023 5:50am
1793,Club Carousel,8550 Arlington Expwy.,"725-8282 7pm-2am, clsd. Tues, Wed & Sun, Gay Night Sat",Jacksonville,FL,"(GF),D,(F),(E)",Bars,,,,1995,2/2/2023 5:51am
1794,In Touch Tavern,10957 Atlantic Blvd.,"642-7506 noon-2am, from 3pm Sun",Jacksonville,FL,"(MW),(NH),(BW),(WC)",Bars,,,,1995,2/2/2023 5:52am
1795,Jarviston Junction,1261 King St.,388-3434 2pm-2am,Jacksonville,FL,"(NH),(BW)",Bars,,,,1995,2/2/2023 5:54am
1796,Metro,2929 Plum St.,"388-7192 4pm-2am, til 3am Fri-Sat, clsd Mon, patio",Jacksonville,FL,"(MW),(NH),D,(S),(WC)",Bars,,,,1995,2/2/2023 5:55am
1797,My Little Dude/Jo's Place,2952 Roosevelt Blvd.,388-9503 4pm-2am,Jacksonville,FL,"(W),D,(S)",Bars,,,,1995,2/2/2023 5:56am
1798,Park Place Lounge,2712 Park St.,389-6616 noon-2am,Jacksonville,FL,"(NH),(WC)",Bars,,,,1995,2/2/2023 5:57am
1799,"Phoenix, The",1216 Kings Ave.,"398-0101 3pm-2am, from 8pm Sat, from 5pm Sun, video bar from 9pm",Jacksonville,FL,"(CW),(L)",Bars,,,,1995,2/2/2023 5:58am
1800,Third Dimension,711 Edison Ave.,"353-6316 2p-2am, til 3am Fri-Sat, from 5pm wknds",Jacksonville,FL,"D,(A),(E),(S),(WC)",Bars,,,,1995,2/2/2023 5:59am
1801,Club Jacksonville,1939 Hendricks Ave.,398-7451 24hrs,Jacksonville,FL,"(SW),(PC)",Men's Clubs,,,,1995,2/2/2023 6:02am
1802,Community Real Estate Referrals,,(800)346-5592 gay realtor at your service,Jacksonville Beach,FL,,Info Lines & Services,checked,,,1995,2/2/2023 6:03am
1803,Bo's Coral Reef,201 5th Ave. N.,246-9874 2pm-2am,Jacksonville Beach,FL,"(MW),D,(E),(S)",Bars,,,,1995,2/2/2023 6:04am
1804,5th Ave. Beach,and S. to Boardwalk,(AYOR),Jacksonville Beach,FL,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/2/2023 6:05am
1805,Community Real Estate Referrals,,(800)346-5592 gay realtor at your service,Key West,FL,,Info Lines & Services,checked,,,1995,2/2/2023 6:06am
1806,Gay AA,1215 Petronia St.,296-8654 (AA#),Key West,FL,,Info Lines & Services,,,,1995,2/2/2023 6:06am
1807,Helpline,,296-4357 gay-friendly general crisis assistance & referrals,Key West,FL,,Info Lines & Services,checked,,,1995,2/2/2023 6:07am
1808,Key West Business Guild,"PO Box 1208, 33041",294-4603/ (800)535-7797,Key West,FL,(IGTA),Info Lines & Services,checked,,,1995,2/2/2023 6:08am
1809,Alexander's Guest House,1118 Fleming St.,294-9919/ (800)654-9919 B&B,Key West,FL,"(*),(SW),(N),(IGTA)",Accommodations,,,,1995,2/2/2023 6:10am
1810,Andrew's Inn,Zero Whalton Ln.,294-7730 elegantly restored rooms & garden cottages,Key West,FL,"(*),(MW)",Accommodations,,,,1995,2/2/2023 6:11am
1811,"Artist House, The",534 Eaton St.,296-3977 Victorian guesthouse,Key West,FL,(GF),Accommodations,,,,1995,2/2/2023 6:11am
1812,Atlantic Shores,510 South St.,296-2491 3 bars; also restaurant,Key West,FL,"(MW),(F),(SW),(IGTA)",Accommodations,,,,1995,2/2/2023 6:12am
1813,Authors of Key West,725 White St.,294-7381,Key West,FL,"(*),(GF),(SW)",Accommodations,,,,1995,2/2/2023 6:13am
